Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-25DEC26-58000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,58000,C,2026-12-25,236,79254,0.3145,0.3155,0.32,0.3177,24925.383,25004.637,25361.28,25178.995799999997
BTC-25DEC26-60000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,60000,C,2026-12-25,236,79254,0.2705,0.296,0.3,0.2979,21438.207000000002,23459.183999999997,23776.2,23609.7666
BTC-25DEC26-62000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,62000,C,2026-12-25,236,79254,0.256,0.2775,0.2815,0.279,20289.024,21992.985,22310.000999999997,22111.866
BTC-25DEC26-64000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,64000,C,2026-12-25,236,79254,0.2425,0.259,0.263,0.2609,19219.095,20526.786,20843.802,20677.3686
BTC-25DEC26-65000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,65000,C,2026-12-25,236,79254,0.233,0.25,0.2545,0.252,18466.182,19813.5,20170.143,19972.008
BTC-25DEC26-66000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,66000,C,2026-12-25,236,79254,0.237,0.2415,0.2455,0.2433,18783.198,19139.841,19456.857,19282.498199999998
BTC-25DEC26-68000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,68000,C,2026-12-25,236,79254,0.207,0.225,0.229,0.2266,16405.577999999998,17832.15,18149.166,17958.9564
BTC-25DEC26-70000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,70000,C,2026-12-25,236,79254,0.2085,0.209,0.2125,0.2106,16524.459,16564.086,16841.475,16690.8924
BTC-25DEC26-72000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,72000,C,2026-12-25,236,79254,0.189,0.1935,0.1975,0.1953,14979.006,15335.649000000001,15652.665,15478.3062
BTC-25DEC26-74000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,74000,C,2026-12-25,236,79254,0.17,0.1795,0.183,0.181,13473.18,14226.092999999999,14503.482,14344.974
BTC-25DEC26-75000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,75000,C,2026-12-25,236,79254,0.171,0.1725,0.176,0.174,13552.434000000001,13671.314999999999,13948.704,13790.196
BTC-25DEC26-76000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,76000,C,2026-12-25,236,79254,0.1569,0.1655,0.169,0.1672,12434.9526,13116.537,13393.926000000001,13251.2688
BTC-25DEC26-78000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,78000,C,2026-12-25,236,79254,0.15,0.153,0.1565,0.1546,11888.1,12125.862,12403.251,12252.668399999999
BTC-25SEP26-30000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,30000,C,2026-09-25,145,79254,0.5645,0.6255,0.628,0.6266,44738.883,49573.37699999999,49771.512,49660.5564
BTC-25SEP26-35000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,35000,C,2026-09-25,145,79254,0.52,0.564,0.5665,0.565,41212.08,44699.255999999994,44897.391,44778.509999999995
BTC-25SEP26-40000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,40000,C,2026-09-25,145,79254,0.504,0.5025,0.5055,0.504,39944.016,39825.134999999995,40062.897,39944.016
BTC-25SEP26-45000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,45000,C,2026-09-25,145,79254,0.4226,0.442,0.4455,0.4439,33492.740399999995,35030.268000000004,35307.657,35180.8506
BTC-25SEP26-50000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,50000,C,2026-09-25,145,79254,0.3745,0.383,0.3865,0.3848,29680.623,30354.282,30631.671000000002,30496.939199999997
BTC-25SEP26-55000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,55000,C,2026-09-25,145,79254,0.32,0.3255,0.329,0.3272,25361.28,25797.177,26074.566000000003,25931.9088
BTC-25SEP26-56000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,56000,C,2026-09-25,145,79254,0.3,0.3145,0.318,0.3161,23776.2,24925.383,25202.772,25052.1894
BTC-25SEP26-58000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,58000,C,2026-09-25,145,79254,0.2565,0.2925,0.296,0.2941,20328.651,23181.795,23459.183999999997,23308.6014
BTC-25SEP26-60000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,60000,C,2026-09-25,145,79254,0.252,0.271,0.2745,0.2726,19972.008,21477.834000000003,21755.223,21604.6404
BTC-25SEP26-62000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,62000,C,2026-09-25,145,79254,0.19,0.25,0.2535,0.2516,15058.26,19813.5,20090.889,19940.306399999998
BTC-25SEP26-64000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,64000,C,2026-09-25,145,79254,0.228,0.2295,0.2335,0.2314,18069.912,18188.793,18505.809,18339.3756
BTC-25SEP26-65000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,65000,C,2026-09-25,145,79254,0.2035,0.22,0.2235,0.2215,16128.188999999998,17435.88,17713.269,17554.761
BTC-25SEP26-66000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,66000,C,2026-09-25,145,79254,0.195,0.2105,0.214,0.2119,15454.53,16682.967,16960.356,16793.9226
BTC-25SEP26-68000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,68000,C,2026-09-25,145,79254,0.177,0.1915,0.195,0.1934,14027.957999999999,15177.141,15454.53,15327.7236
BTC-25SEP26-70000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,70000,C,2026-09-25,145,79254,0.175,0.174,0.1775,0.1758,13869.449999999999,13790.196,14067.585,13932.853200000001
BTC-25SEP26-72000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,72000,C,2026-09-25,145,79254,0.1435,0.157,0.1605,0.1591,11372.948999999999,12442.878,12720.267,12609.311399999999
BTC-25SEP26-74000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,74000,C,2026-09-25,145,79254,0.1305,0.1415,0.145,0.1434,10342.647,11214.440999999999,11491.83,11365.0236
BTC-25SEP26-75000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,75000,C,2026-09-25,145,79254,0.1345,0.134,0.1375,0.1359,10659.663,10620.036,10897.425000000001,10770.6186
BTC-25SEP26-76000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,76000,C,2026-09-25,145,79254,0.127,0.127,0.13,0.1286,10065.258,10065.258,10303.02,10192.0644
BTC-25SEP26-78000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,78000,C,2026-09-25,145,79254,0.112,0.114,0.1155,0.1148,8876.448,9034.956,9153.837,9098.3592
BTC-26JUN26-20000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,20000,C,2026-06-26,54,79254,0.7335,0.7475,0.749,0.7484,58132.809,59242.365000000005,59361.246,59313.6936
BTC-26JUN26-30000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,30000,C,2026-06-26,54,79254,0.6055,0.6215,0.6235,0.6227,47988.297000000006,49256.361000000004,49414.869000000006,49351.465800000005
BTC-26JUN26-40000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,40000,C,2026-06-26,54,79254,0.4825,0.496,0.4985,0.4972,38240.055,39309.984,39508.119,39405.0888
BTC-26JUN26-45000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,45000,C,2026-06-26,54,79254,0.4285,0.433,0.4365,0.4348,33960.339,34316.981999999996,34594.371,34459.639200000005
BTC-26JUN26-50000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,50000,C,2026-06-26,54,79254,0.365,0.371,0.374,0.3726,28927.71,29403.234,29640.996,29530.040399999998
BTC-26JUN26-55000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,55000,C,2026-06-26,54,79254,0.2544,0.309,0.3125,0.3109,20162.2176,24489.486,24766.875,24640.068600000002
BTC-26JUN26-58000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,58000,C,2026-06-26,54,79254,0.2225,0.2725,0.276,0.2743,17634.015,21596.715,21874.104000000003,21739.372199999998
BTC-26JUN26-60000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,60000,C,2026-06-26,54,79254,0.225,0.2485,0.252,0.2502,17832.15,19694.619,19972.008,19829.350799999997
BTC-26JUN26-62000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,62000,C,2026-06-26,54,79254,0.196,0.2245,0.2275,0.2265,15533.784000000001,17792.523,18030.285,17951.031
BTC-26JUN26-64000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,64000,C,2026-06-26,54,79254,0.1985,0.2015,0.2045,0.2031,15731.919,15969.681,16207.443,16096.4874
BTC-26JUN26-65000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,65000,C,2026-06-26,54,79254,0.184,0.1905,0.1925,0.1917,14582.735999999999,15097.887,15256.395,15192.991800000002
BTC-26JUN26-66000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,66000,C,2026-06-26,54,79254,0.1575,0.1785,0.1815,0.1804,12482.505,14146.839,14384.600999999999,14297.4216
BTC-26JUN26-68000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,68000,C,2026-06-26,54,79254,0.155,0.1565,0.16,0.1584,12284.37,12403.251,12680.64,12553.833600000002
BTC-26JUN26-70000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,70000,C,2026-06-26,54,79254,0.1265,0.1355,0.139,0.1375,10025.631,10738.917000000001,11016.306,10897.425000000001
BTC-26JUN26-72000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,72000,C,2026-06-26,54,79254,0.116,0.116,0.119,0.1177,9193.464,9193.464,9431.225999999999,9328.1958
BTC-26JUN26-74000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,74000,C,2026-06-26,54,79254,0.096,0.098,0.101,0.0995,7608.384,7766.892000000001,8004.654,7885.773
BTC-26JUN26-75000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,75000,C,2026-06-26,54,79254,0.09,0.09,0.0915,0.0909,7132.86,7132.86,7251.741,7204.1885999999995
BTC-26JUN26-76000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,76000,C,2026-06-26,54,79254,0.071,0.082,0.0835,0.0828,5627.034,6498.828,6617.709000000001,6562.2312
BTC-26JUN26-78000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,78000,C,2026-06-26,54,79254,0.0665,0.067,0.0685,0.0679,5270.3910000000005,5310.018,5428.899,5381.3466
BTC-26MAR27-40000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,40000,C,2027-03-26,327,79254,0.5205,0.5225,0.5265,0.5242,41251.706999999995,41410.215,41727.231,41544.9468
BTC-26MAR27-50000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,50000,C,2027-03-26,327,79254,0.386,0.415,0.419,0.4171,30592.044,32890.409999999996,33207.426,33056.843400000005
BTC-26MAR27-56000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,56000,C,2027-03-26,327,79254,0.3505,0.355,0.36,0.3577,27778.527,28135.17,28531.44,28349.1558
BTC-26MAR27-58000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,58000,C,2027-03-26,327,79254,0.319,0.3365,0.341,0.3391,25282.026,26668.971,27025.614,26875.0314
BTC-26MAR27-60000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,60000,C,2027-03-26,327,79254,0.2995,0.3205,0.323,0.3213,23736.573,25400.907,25599.042,25464.310199999996
BTC-26MAR27-62000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,62000,C,2027-03-26,327,79254,0.278,0.3005,0.3055,0.3035,22032.612,23815.826999999997,24212.096999999998,24053.589
BTC-26MAR27-64000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,64000,C,2027-03-26,327,79254,0.26,0.284,0.2885,0.2867,20606.04,22508.136,22864.779,22722.1218
BTC-26MAR27-65000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,65000,C,2027-03-26,327,79254,0.2705,0.2755,0.2805,0.2785,21438.207000000002,21834.477000000003,22230.747000000003,22072.239
BTC-26MAR27-66000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,66000,C,2027-03-26,327,79254,0.27,0.2675,0.2725,0.2704,21398.58,21200.445,21596.715,21430.2816
BTC-26MAR27-68000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,68000,C,2027-03-26,327,79254,0.2485,0.252,0.257,0.2549,19694.619,19972.008,20368.278000000002,20201.8446
BTC-26MAR27-70000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,70000,C,2027-03-26,327,79254,0.2325,0.237,0.242,0.2398,18426.555,18783.198,19179.468,19005.109200000003
BTC-26MAR27-72000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,72000,C,2027-03-26,327,79254,0.227,0.2225,0.2275,0.2256,17990.658,17634.015,18030.285,17879.7024
BTC-26MAR27-74000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,74000,C,2027-03-26,327,79254,0.21,0.209,0.2135,0.212,16643.34,16564.086,16920.729,16801.847999999998
BTC-26MAR27-76000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,76000,C,2027-03-26,327,79254,0.197,0.196,0.2005,0.199,15613.038,15533.784000000001,15890.427000000001,15771.546
BTC-26MAR27-78000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,78000,C,2027-03-26,327,79254,0.1845,0.185,0.188,0.1865,14622.363,14661.99,14899.752,14780.871
BTC-29MAY26-40000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,40000,C,2026-05-29,26,79254,0.483,0.494,0.497,0.4959,38279.682,39151.476,39389.238,39302.058600000004
BTC-29MAY26-45000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,45000,C,2026-05-29,26,79254,0.343,0.4265,0.455,0.4329,27184.122000000003,33801.831,36060.57,34309.0566
BTC-29MAY26-54000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,54000,C,2026-05-29,26,79254,0.2905,0.292,0.3475,0.3199,23023.287,23142.167999999998,27540.765,25353.354600000002
BTC-29MAY26-58000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,58000,C,2026-05-29,26,79254,0.155,0.2685,0.271,0.2698,12284.37,21279.699,21477.834000000003,21382.729199999998
BTC-29MAY26-59000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,59000,C,2026-05-29,26,79254,0.228,0.2555,0.2695,0.2573,18069.912,20249.397,21358.953,20392.0542
BTC-29MAY26-60000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,60000,C,2026-05-29,26,79254,0.235,0.2435,0.2465,0.2449,18624.69,19298.349,19536.111,19409.3046
BTC-29MAY26-61000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,61000,C,2026-05-29,26,79254,0.216,0.231,0.234,0.2325,17118.864,18307.674,18545.436,18426.555
BTC-29MAY26-62000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,62000,C,2026-05-29,26,79254,0.1925,0.219,0.222,0.2201,15256.395,17356.626,17594.388,17443.805399999997
BTC-29MAY26-63000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,63000,C,2026-05-29,26,79254,0.1715,0.206,0.209,0.2078,13592.061000000002,16326.323999999999,16564.086,16468.981200000002
BTC-29MAY26-64000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,64000,C,2026-05-29,26,79254,0.162,0.1935,0.2115,0.1955,12839.148000000001,15335.649000000001,16762.220999999998,15494.157000000001
BTC-29MAY26-65000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,65000,C,2026-05-29,26,79254,0.174,0.1815,0.185,0.1833,13790.196,14384.600999999999,14661.99,14527.258199999998
BTC-29MAY26-66000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,66000,C,2026-05-29,26,79254,0.1415,0.1695,0.173,0.1712,11214.440999999999,13433.553000000002,13710.942,13568.2848
BTC-29MAY26-67000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,67000,C,2026-05-29,26,79254,0.147,0.1575,0.161,0.1593,11650.338,12482.505,12759.894,12625.1622
BTC-29MAY26-68000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,68000,C,2026-05-29,26,79254,0.1205,0.146,0.149,0.1474,9550.107,11571.083999999999,11808.846,11682.0396
BTC-29MAY26-69000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,69000,C,2026-05-29,26,79254,0.1245,0.1345,0.1375,0.1358,9867.123,10659.663,10897.425000000001,10762.6932
BTC-29MAY26-70000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,70000,C,2026-05-29,26,79254,0.1245,0.1225,0.1265,0.1245,9867.123,9708.615,10025.631,9867.123
BTC-29MAY26-71000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,71000,C,2026-05-29,26,79254,0.107,0.1115,0.115,0.1134,8480.178,8836.821,9114.210000000001,8987.4036
BTC-29MAY26-72000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,72000,C,2026-05-29,26,79254,0.097,0.101,0.104,0.1026,7687.638,8004.654,8242.416,8131.4604
BTC-29MAY26-73000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,73000,C,2026-05-29,26,79254,0.075,0.091,0.0935,0.0922,5944.05,7212.114,7410.249,7307.218800000001
BTC-29MAY26-74000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,74000,C,2026-05-29,26,79254,0.0735,0.081,0.0835,0.0824,5825.169,6419.5740000000005,6617.709000000001,6530.5296
BTC-29MAY26-75000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,75000,C,2026-05-29,26,79254,0.072,0.072,0.074,0.0729,5706.288,5706.288,5864.795999999999,5777.6166
BTC-29MAY26-76000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,76000,C,2026-05-29,26,79254,0.0565,0.063,0.065,0.0641,4477.851000000001,4993.002,5151.51,5080.1814
BTC-29MAY26-77000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,77000,C,2026-05-29,26,79254,0.049,0.055,0.0565,0.0559,3883.4460000000004,4358.97,4477.851000000001,4430.2986
BTC-29MAY26-78000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,78000,C,2026-05-29,26,79254,0.047,0.0475,0.049,0.0483,3724.938,3764.565,3883.4460000000004,3827.9682000000003
BTC-29MAY26-79000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,79000,C,2026-05-29,26,79254,0.0395,0.041,0.042,0.0414,3130.533,3249.414,3328.668,3281.1156
BTC-31JUL26-70000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,70000,C,2026-07-31,89,79254,0.15,0.1505,0.1545,0.1527,11888.1,11927.726999999999,12244.743,12102.0858
BTC-31JUL26-75000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,75000,C,2026-07-31,89,79254,0.1,0.108,0.1105,0.1095,7925.400000000001,8559.432,8757.567000000001,8678.313
BTC-31JUL26-76000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,76000,C,2026-07-31,89,79254,0.082,0.1,0.103,0.1018,6498.828,7925.400000000001,8163.161999999999,8068.0572
BTC-31JUL26-77000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,77000,C,2026-07-31,89,79254,0.0875,0.093,0.0955,0.0945,6934.724999999999,7370.622,7568.7570000000005,7489.503
BTC-31JUL26-78000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,78000,C,2026-07-31,89,79254,0.077,0.0865,0.088,0.0874,6102.558,6855.471,6974.352,6926.7996
BTC-31JUL26-79000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,79000,C,2026-07-31,89,79254,0.0765,0.08,0.0815,0.0808,6062.931,6340.32,6459.201,6403.723199999999
BTC-4MAY26-71000-C,2026-05-03,2026-05-03,BTC-4MAY26-export.csv,BTC,4MAY26,71000,C,2026-05-04,1,79254,0.1015,0.0675,0.1155,0.1045,8044.281000000001,5349.645,9153.837,8282.043
BTC-4MAY26-72000-C,2026-05-03,2026-05-03,BTC-4MAY26-export.csv,BTC,4MAY26,72000,C,2026-05-04,1,79254,0.0886,0.0545,0.1045,0.0919,7021.904399999999,4319.343,8282.043,7283.442599999999
BTC-4MAY26-75000-C,2026-05-03,2026-05-03,BTC-4MAY26-export.csv,BTC,4MAY26,75000,C,2026-05-04,1,79254,0.0507,0.052,0.055,0.0541,4018.1778,4121.208,4358.97,4287.6414
BTC-4MAY26-76000-C,2026-05-03,2026-05-03,BTC-4MAY26-export.csv,BTC,4MAY26,76000,C,2026-05-04,1,79254,0.0345,0.0125,0.0635,0.0415,2734.2630000000004,990.6750000000001,5032.629,3289.041
BTC-4MAY26-76500-C,2026-05-03,2026-05-03,BTC-4MAY26-export.csv,BTC,4MAY26,76500,C,2026-05-04,1,79254,0.0325,0.0335,0.0365,0.0352,2575.755,2655.009,2892.7709999999997,2789.7408
