Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-15MAY26-65000-C,2026-04-28,2026-04-28,BTC-15MAY26-export.csv,BTC,15MAY26,65000,C,2026-05-15,17,76408,,0.1505,0.1535,0.1517,,11499.404,11728.628,11591.0936
BTC-15MAY26-72000-C,2026-04-28,2026-04-28,BTC-15MAY26-export.csv,BTC,15MAY26,72000,C,2026-05-15,17,76408,,0.0685,0.0715,0.0703,,5233.948,5463.172,5371.4824
BTC-15MAY26-73000-C,2026-04-28,2026-04-28,BTC-15MAY26-export.csv,BTC,15MAY26,73000,C,2026-05-15,17,76408,,0.059,0.0615,0.0604,,4508.072,4699.092,4615.0432
BTC-15MAY26-74000-C,2026-04-28,2026-04-28,BTC-15MAY26-export.csv,BTC,15MAY26,74000,C,2026-05-15,17,76408,,0.05,0.0515,0.0511,,3820.4,3935.0119999999997,3904.4488
BTC-15MAY26-75000-C,2026-04-28,2026-04-28,BTC-15MAY26-export.csv,BTC,15MAY26,75000,C,2026-05-15,17,76408,,0.042,0.043,0.0426,,3209.1360000000004,3285.544,3254.9808
BTC-26MAR27-55000-C,2026-04-28,2026-04-28,BTC-26MAR27-export.csv,BTC,26MAR27,55000,C,2027-03-26,332,76408,,0.3465,0.3525,0.3501,,26475.372,26933.82,26750.4408
BTC-26MAR27-56000-C,2026-04-28,2026-04-28,BTC-26MAR27-export.csv,BTC,26MAR27,56000,C,2027-03-26,332,76408,,0.337,0.343,0.3404,,25749.496000000003,26207.944000000003,26009.283199999998
BTC-26MAR27-106000-C,2026-04-28,2026-04-28,BTC-26MAR27-export.csv,BTC,26MAR27,106000,C,2027-03-26,332,76408,,0.0635,0.0655,0.0644,,4851.908,5004.724,4920.6752
BTC-29APR26-69000-C,2026-04-28,2026-04-28,BTC-29APR26-export.csv,BTC,29APR26,69000,C,2026-04-29,1,76408,,0.092,0.1165,0.0968,,7029.536,8901.532000000001,7396.2944
BTC-29APR26-70000-C,2026-04-28,2026-04-28,BTC-29APR26-export.csv,BTC,29APR26,70000,C,2026-04-29,1,76408,,0.081,0.1145,0.0837,,6189.048,8748.716,6395.3496
BTC-29APR26-74000-C,2026-04-28,2026-04-28,BTC-29APR26-export.csv,BTC,29APR26,74000,C,2026-04-29,1,76408,,0.03,0.0395,0.0317,,2292.24,3018.116,2422.1336
BTC-29APR26-74500-C,2026-04-28,2026-04-28,BTC-29APR26-export.csv,BTC,29APR26,74500,C,2026-04-29,1,76408,,0.0235,0.0335,0.0254,,1795.588,2559.668,1940.7631999999999
BTC-29MAY26-48000-C,2026-04-28,2026-04-28,BTC-29MAY26-export.csv,BTC,29MAY26,48000,C,2026-05-29,31,76408,,0.371,0.374,0.3726,,28347.368,28576.592,28469.6208
BTC-29MAY26-50000-C,2026-04-28,2026-04-28,BTC-29MAY26-export.csv,BTC,29MAY26,50000,C,2026-05-29,31,76408,,0.344,0.348,0.3467,,26284.352,26589.983999999997,26490.6536
BTC-29MAY26-52000-C,2026-04-28,2026-04-28,BTC-29MAY26-export.csv,BTC,29MAY26,52000,C,2026-05-29,31,76408,,0.319,0.322,0.3208,,24374.152000000002,24603.376,24511.6864
BTC-29MAY26-56000-C,2026-04-28,2026-04-28,BTC-29MAY26-export.csv,BTC,29MAY26,56000,C,2026-05-29,31,76408,,0.2675,0.2705,0.2692,,20439.14,20668.364,20569.0336
BTC-29MAY26-57000-C,2026-04-28,2026-04-28,BTC-29MAY26-export.csv,BTC,29MAY26,57000,C,2026-05-29,31,76408,,0.2545,0.258,0.2564,,19445.836,19713.264,19591.0112
BTC-2MAY26-67000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,67000,C,2026-05-02,4,76408,,0.114,0.147,0.1228,,8710.512,11231.975999999999,9382.9024
BTC-2MAY26-68000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,68000,C,2026-05-02,4,76408,,0.0875,0.119,0.1098,,6685.7,9092.552,8389.598399999999
BTC-2MAY26-70000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,70000,C,2026-05-02,4,76408,,0.0765,0.0925,0.084,,5845.2119999999995,7067.74,6418.272000000001
BTC-2MAY26-71000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,71000,C,2026-05-02,4,76408,,0.0635,0.0795,0.0713,,4851.908,6074.436,5447.8904
BTC-2MAY26-72000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,72000,C,2026-05-02,4,76408,,0.0515,0.067,0.0589,,3935.0119999999997,5119.336,4500.4312
BTC-2MAY26-73000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,73000,C,2026-05-02,4,76408,,0.04,0.055,0.0469,,3056.32,4202.44,3583.5352
BTC-2MAY26-73500-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,73500,C,2026-05-02,4,76408,,0.0355,0.0485,0.0412,,2712.484,3705.788,3148.0096
BTC-2MAY26-74000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,74000,C,2026-05-02,4,76408,,0.0295,0.0425,0.0359,,2254.036,3247.34,2743.0472
BTC-2MAY26-74500-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,74500,C,2026-05-02,4,76408,,0.0255,0.0355,0.0306,,1948.4039999999998,2712.484,2338.0848
BTC-2MAY26-75000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,75000,C,2026-05-02,4,76408,,0.0245,0.0275,0.0257,,1871.996,2101.22,1963.6856
BTC-2MAY26-75500-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,75500,C,2026-05-02,4,76408,,0.0205,0.022,0.0213,,1566.364,1680.9759999999999,1627.4904
BTC-2MAY26-77000-C,2026-04-28,2026-04-28,BTC-2MAY26-export.csv,BTC,2MAY26,77000,C,2026-05-02,4,76408,,0.0105,0.0115,0.011,,802.2840000000001,878.692,840.4879999999999
BTC-30APR26-69000-C,2026-04-28,2026-04-28,BTC-30APR26-export.csv,BTC,30APR26,69000,C,2026-04-30,2,76408,,0.0945,0.1135,0.0966,,7220.5560000000005,8672.308,7381.0128
BTC-30APR26-70000-C,2026-04-28,2026-04-28,BTC-30APR26-export.csv,BTC,30APR26,70000,C,2026-04-30,2,76408,,0.082,0.103,0.0835,,6265.456,7870.023999999999,6380.068
BTC-30APR26-73000-C,2026-04-28,2026-04-28,BTC-30APR26-export.csv,BTC,30APR26,73000,C,2026-04-30,2,76408,,0.043,0.0465,0.045,,3285.544,3552.9719999999998,3438.3599999999997
BTC-30APR26-74000-C,2026-04-28,2026-04-28,BTC-30APR26-export.csv,BTC,30APR26,74000,C,2026-04-30,2,76408,,0.0315,0.0345,0.0328,,2406.852,2636.076,2506.1824
BTC-30APR26-74500-C,2026-04-28,2026-04-28,BTC-30APR26-export.csv,BTC,30APR26,74500,C,2026-04-30,2,76408,,0.025,0.029,0.027,,1910.2,2215.8320000000003,2063.016
BTC-30APR26-88000-C,2026-04-28,2026-04-28,BTC-30APR26-export.csv,BTC,30APR26,88000,C,2026-04-30,2,76408,,,0.0001,,,,7.6408000000000005,
BTC-31JUL26-56000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,56000,C,2026-07-31,94,76408,,0.2785,0.2855,0.2821,,21279.628,21814.483999999997,21554.6968
BTC-31JUL26-58000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,58000,C,2026-07-31,94,76408,,0.255,0.262,0.2588,,19484.04,20018.896,19774.390399999997
BTC-31JUL26-60000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,60000,C,2026-07-31,94,76408,,0.232,0.24,0.2357,,17726.656000000003,18337.92,18009.3656
BTC-31JUL26-62000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,62000,C,2026-07-31,94,76408,,0.21,0.2185,0.2136,,16045.68,16695.148,16320.748800000001
BTC-31JUL26-64000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,64000,C,2026-07-31,94,76408,,0.186,0.205,0.1921,,14211.887999999999,15663.64,14677.9768
BTC-31JUL26-66000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,66000,C,2026-07-31,94,76408,,0.169,0.183,0.1715,,12912.952000000001,13982.663999999999,13103.972000000002
BTC-31JUL26-67000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,67000,C,2026-07-31,94,76408,,0.1585,0.169,0.1619,,12110.668,12912.952000000001,12370.455199999999
BTC-31JUL26-68000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,68000,C,2026-07-31,94,76408,,0.15,0.1535,0.1523,,11461.199999999999,11728.628,11636.9384
BTC-31JUL26-69000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,69000,C,2026-07-31,94,76408,,0.1405,0.145,0.143,,10735.324,11079.16,10926.344
BTC-31JUL26-71000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,71000,C,2026-07-31,94,76408,,0.1235,0.127,0.1255,,9436.387999999999,9703.816,9589.204
BTC-31JUL26-72000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,72000,C,2026-07-31,94,76408,,0.1155,0.1185,0.1173,,8825.124,9054.348,8962.6584
BTC-31JUL26-73000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,73000,C,2026-07-31,94,76408,,0.1075,0.1105,0.1093,,8213.86,8443.084,8351.3944
BTC-31JUL26-74000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,74000,C,2026-07-31,94,76408,,0.1,0.103,0.1017,,7640.8,7870.023999999999,7770.6936
BTC-31JUL26-76000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,76000,C,2026-07-31,94,76408,,0.0865,0.088,0.0874,,6609.2919999999995,6723.9039999999995,6678.059200000001
BTC-31JUL26-79000-C,2026-04-28,2026-04-28,BTC-31JUL26-export.csv,BTC,31JUL26,79000,C,2026-07-31,94,76408,,0.068,0.0695,0.0689,,5195.744000000001,5310.356000000001,5264.5112
