Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-15MAY26-84000-C,2026-04-26,2026-04-26,BTC-15MAY26-export.csv,BTC,15MAY26,84000,C,2026-05-15,19,78657,0.012,0.011,0.012,0.0116,943.884,865.227,943.884,912.4211999999999
BTC-1MAY26-85000-C,2026-04-26,2026-04-26,BTC-1MAY26-export.csv,BTC,1MAY26,85000,C,2026-05-01,5,78657,0.0016,0.0007,0.0011,0.0009,125.8512,55.0599,86.5227,70.79129999999999
BTC-1MAY26-87000-C,2026-04-26,2026-04-26,BTC-1MAY26-export.csv,BTC,1MAY26,87000,C,2026-05-01,5,78657,0.0004,0.0002,0.0005,0.0003,31.4628,15.7314,39.3285,23.597099999999998
BTC-25DEC26-82000-C,2026-04-26,2026-04-26,BTC-25DEC26-export.csv,BTC,25DEC26,82000,C,2026-12-25,243,78657,0.132,0.1325,0.1345,0.1333,10382.724,10422.0525,10579.3665,10484.9781
BTC-25DEC26-88000-C,2026-04-26,2026-04-26,BTC-25DEC26-export.csv,BTC,25DEC26,88000,C,2026-12-25,243,78657,0.1035,0.1025,0.1035,0.1031,8140.9995,8062.3425,8140.9995,8109.5367
BTC-25DEC26-92000-C,2026-04-26,2026-04-26,BTC-25DEC26-export.csv,BTC,25DEC26,92000,C,2026-12-25,243,78657,0.084,0.086,0.088,0.0869,6607.188,6764.5019999999995,6921.816,6835.2933
BTC-25DEC26-94000-C,2026-04-26,2026-04-26,BTC-25DEC26-export.csv,BTC,25DEC26,94000,C,2026-12-25,243,78657,0.0785,0.079,0.0805,0.0796,6174.5745,6213.903,6331.8885,6261.0972
BTC-25DEC26-95000-C,2026-04-26,2026-04-26,BTC-25DEC26-export.csv,BTC,25DEC26,95000,C,2026-12-25,243,78657,0.0765,0.0755,0.077,0.0762,6017.2605,5938.6035,6056.589,5993.6634
BTC-25DEC26-96000-C,2026-04-26,2026-04-26,BTC-25DEC26-export.csv,BTC,25DEC26,96000,C,2026-12-25,243,78657,0.069,0.072,0.074,0.0727,5427.3330000000005,5663.303999999999,5820.6179999999995,5718.3639
BTC-25DEC26-100000-C,2026-04-26,2026-04-26,BTC-25DEC26-export.csv,BTC,25DEC26,100000,C,2026-12-25,243,78657,0.057,0.0605,0.0615,0.0609,4483.4490000000005,4758.7485,4837.4055,4790.2113
