Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-29APR26-74000-C,2026-04-27,2026-04-27,BTC-29APR26-export.csv,BTC,29APR26,74000,C,2026-04-29,2,77335,,0.0415,0.046,0.0439,,3209.4025,3557.41,3395.0065
BTC-29APR26-74500-C,2026-04-27,2026-04-27,BTC-29APR26-export.csv,BTC,29APR26,74500,C,2026-04-29,2,77335,,0.0355,0.04,0.0377,,2745.3925,3093.4,2915.5294999999996
BTC-29APR26-75000-C,2026-04-27,2026-04-27,BTC-29APR26-export.csv,BTC,29APR26,75000,C,2026-04-29,2,77335,,0.0295,0.0335,0.0315,,2281.3824999999997,2590.7225000000003,2436.0525000000002
BTC-29APR26-75500-C,2026-04-27,2026-04-27,BTC-29APR26-export.csv,BTC,29APR26,75500,C,2026-04-29,2,77335,,0.0235,0.0275,0.0256,,1817.3725,2126.7125,1979.776
BTC-29MAY26-48000-C,2026-04-27,2026-04-27,BTC-29MAY26-export.csv,BTC,29MAY26,48000,C,2026-05-29,32,77335,,0.3745,0.385,0.3808,,28961.9575,29773.975000000002,29449.168
BTC-29MAY26-50000-C,2026-04-27,2026-04-27,BTC-29MAY26-export.csv,BTC,29MAY26,50000,C,2026-05-29,32,77335,,0.348,0.3605,0.3551,,26912.579999999998,27879.267499999998,27461.6585
BTC-29MAY26-52000-C,2026-04-27,2026-04-27,BTC-29MAY26-export.csv,BTC,29MAY26,52000,C,2026-05-29,32,77335,,0.3275,0.3315,0.3295,,25327.2125,25636.5525,25481.8825
BTC-29MAY26-56000-C,2026-04-27,2026-04-27,BTC-29MAY26-export.csv,BTC,29MAY26,56000,C,2026-05-29,32,77335,,0.277,0.2805,0.2786,,21421.795000000002,21692.467500000002,21545.531000000003
BTC-29MAY26-57000-C,2026-04-27,2026-04-27,BTC-29MAY26-export.csv,BTC,29MAY26,57000,C,2026-05-29,32,77335,,0.264,0.268,0.266,,20416.440000000002,20725.780000000002,20571.11
BTC-30APR26-69000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,69000,C,2026-04-30,3,77335,,0.0705,0.144,0.1081,,5452.117499999999,11136.24,8359.9135
BTC-30APR26-70000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,70000,C,2026-04-30,3,77335,,0.077,0.1045,0.0953,,5954.795,8081.5075,7370.0255
BTC-30APR26-71000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,71000,C,2026-04-30,3,77335,,0.054,0.106,0.0826,,4176.09,8197.51,6387.871
BTC-30APR26-72000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,72000,C,2026-04-30,3,77335,,0.0605,0.1,0.0699,,4678.7675,7733.5,5405.7165
BTC-30APR26-73000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,73000,C,2026-04-30,3,77335,,0.0395,0.0665,0.0572,,3054.7325,5142.7775,4423.562
BTC-30APR26-74000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,74000,C,2026-04-30,3,77335,,0.011,0.0795,0.0449,,850.685,6148.1325,3472.3415
BTC-30APR26-74500-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,74500,C,2026-04-30,3,77335,,0.031,0.076,0.039,,2397.3849999999998,5877.46,3016.065
BTC-30APR26-75000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,75000,C,2026-04-30,3,77335,,0.0245,0.0545,0.0332,,1894.7075,4214.7575,2567.522
BTC-30APR26-75500-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,75500,C,2026-04-30,3,77335,,0.0205,0.064,0.0278,,1585.3675,4949.4400000000005,2149.913
BTC-30APR26-88000-C,2026-04-27,2026-04-27,BTC-30APR26-export.csv,BTC,30APR26,88000,C,2026-04-30,3,77335,,,0.0001,,,,7.7335,
BTC-31JUL26-58000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,58000,C,2026-07-31,95,77335,,0.2635,0.2695,0.2672,,20377.7725,20841.7825,20663.912
BTC-31JUL26-60000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,60000,C,2026-07-31,95,77335,,0.2405,0.2475,0.2441,,18599.0675,19140.4125,18877.4735
BTC-31JUL26-62000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,62000,C,2026-07-31,95,77335,,0.2185,0.2245,0.2219,,16897.6975,17361.7075,17160.6365
BTC-31JUL26-64000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,64000,C,2026-07-31,95,77335,,0.1975,0.2035,0.2006,,15273.6625,15737.672499999999,15513.401
BTC-31JUL26-66000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,66000,C,2026-07-31,95,77335,,0.1775,0.182,0.1799,,13726.9625,14074.97,13912.5665
BTC-31JUL26-67000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,67000,C,2026-07-31,95,77335,,0.167,0.1725,0.17,,12914.945000000002,13340.287499999999,13146.95
BTC-31JUL26-68000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,68000,C,2026-07-31,95,77335,,0.1575,0.1625,0.1603,,12180.2625,12566.9375,12396.8005
BTC-31JUL26-69000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,69000,C,2026-07-31,95,77335,,0.149,0.1525,0.1509,,11522.914999999999,11793.5875,11669.8515
BTC-31JUL26-71000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,71000,C,2026-07-31,95,77335,,0.132,0.1345,0.1331,,10208.220000000001,10401.5575,10293.2885
BTC-31JUL26-72000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,72000,C,2026-07-31,95,77335,,0.1235,0.126,0.1246,,9550.8725,9744.210000000001,9635.941
BTC-31JUL26-73000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,73000,C,2026-07-31,95,77335,,0.1155,0.118,0.1164,,8932.192500000001,9125.529999999999,9001.794
BTC-31JUL26-74000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,74000,C,2026-07-31,95,77335,,0.1075,0.11,0.1086,,8313.5125,8506.85,8398.581
BTC-31JUL26-76000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,76000,C,2026-07-31,95,77335,,0.093,0.0945,0.0939,,7192.155,7308.1575,7261.7564999999995
BTC-31JUL26-79000-C,2026-04-27,2026-04-27,BTC-31JUL26-export.csv,BTC,31JUL26,79000,C,2026-07-31,95,77335,,0.074,0.075,0.0745,,5722.79,5800.125,5761.4574999999995
