Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-15MAY26-65000-C,2026-05-03,2026-05-03,BTC-15MAY26-export.csv,BTC,15MAY26,65000,C,2026-05-15,12,79254,,0.1765,0.213,0.181,,13988.331,16881.102,14344.974
BTC-15MAY26-72000-C,2026-05-03,2026-05-03,BTC-15MAY26-export.csv,BTC,15MAY26,72000,C,2026-05-15,12,79254,,0.0935,0.115,0.0953,,7410.249,9114.210000000001,7552.906199999999
BTC-15MAY26-73000-C,2026-05-03,2026-05-03,BTC-15MAY26-export.csv,BTC,15MAY26,73000,C,2026-05-15,12,79254,,0.0825,0.0855,0.0838,,6538.455,6776.217000000001,6641.4852
BTC-22MAY26-65000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,65000,C,2026-05-22,19,79254,,0.18,0.2025,0.182,,14265.72,16048.935000000001,14424.228
BTC-22MAY26-68000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,68000,C,2026-05-22,19,79254,,0.1435,0.1665,0.1453,,11372.948999999999,13195.791000000001,11515.6062
BTC-22MAY26-70000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,70000,C,2026-05-22,19,79254,,0.1195,0.144,0.1216,,9470.853,11412.576,9637.2864
BTC-22MAY26-72000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,72000,C,2026-05-22,19,79254,,0.0975,0.123,0.0989,,7727.265,9748.242,7838.220600000001
BTC-22MAY26-73000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,73000,C,2026-05-22,19,79254,,0.086,0.09,0.088,,6815.843999999999,7132.86,6974.352
BTC-22MAY26-74000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,74000,C,2026-05-22,19,79254,,0.076,0.0995,0.0777,,6023.304,7885.773,6158.035800000001
BTC-22MAY26-75000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,75000,C,2026-05-22,19,79254,,0.066,0.0925,0.0679,,5230.764,7330.995,5381.3466
BTC-22MAY26-76000-C,2026-05-03,2026-05-03,BTC-22MAY26-export.csv,BTC,22MAY26,76000,C,2026-05-22,19,79254,,0.0575,0.06,0.0586,,4557.1050000000005,4755.24,4644.2844
