Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-1MAY26-70000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,70000,C,2026-05-01,9,78203,0.084,0.112,0.116,0.1137,6569.052000000001,8758.736,9071.548,8891.6811
BTC-1MAY26-71000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,71000,C,2026-05-01,9,78203,0.0685,0.1,0.1035,0.1017,5356.905500000001,7820.3,8094.010499999999,7953.2451
BTC-1MAY26-72000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,72000,C,2026-05-01,9,78203,0.061,0.088,0.092,0.09,4770.383,6881.864,7194.6759999999995,7038.2699999999995
BTC-1MAY26-73000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,73000,C,2026-05-01,9,78203,0.071,0.077,0.0805,0.0786,5552.413,6021.631,6295.3415,6146.7558
BTC-1MAY26-74000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,74000,C,2026-05-01,9,78203,0.062,0.0665,0.0695,0.0676,4848.586,5200.4995,5435.1085,5286.5228
BTC-1MAY26-75000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,75000,C,2026-05-01,9,78203,0.061,0.0555,0.0585,0.0572,4770.383,4340.2665,4574.8755,4473.2116
BTC-1MAY26-76000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,76000,C,2026-05-01,9,78203,0.0465,0.0465,0.049,0.0475,3636.4395,3636.4395,3831.947,3714.6425
BTC-1MAY26-77000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,77000,C,2026-05-01,9,78203,0.039,0.038,0.0395,0.0388,3049.917,2971.714,3089.0185,3034.2764
BTC-1MAY26-78000-C,2026-04-22,2026-04-22,BTC-1MAY26-export.csv,BTC,1MAY26,78000,C,2026-05-01,9,78203,0.0315,0.0305,0.0315,0.0309,2463.3945,2385.1915,2463.3945,2416.4727
BTC-23APR26-71000-C,2026-04-22,2026-04-22,BTC-23APR26-export.csv,BTC,23APR26,71000,C,2026-04-23,1,78203,0.0536,0.098,0.1005,0.0991,4191.6808,7663.894,7859.401500000001,7749.917299999999
