Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-25DEC26-102000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,102000,C,2026-12-25,236,79254,0.0505,0.052,0.0535,0.0529,4002.327,4121.208,4240.089,4192.5366
BTC-25DEC26-105000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,105000,C,2026-12-25,236,79254,0.044,0.0455,0.0465,0.046,3487.176,3606.057,3685.311,3645.6839999999997
BTC-25DEC26-110000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,110000,C,2026-12-25,236,79254,0.0345,0.0355,0.037,0.0365,2734.2630000000004,2813.517,2932.3979999999997,2892.7709999999997
BTC-25DEC26-115000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,115000,C,2026-12-25,236,79254,0.0285,0.0285,0.03,0.0291,2258.739,2258.739,2377.62,2306.2914
BTC-25DEC26-120000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,120000,C,2026-12-25,236,79254,0.0235,0.023,0.024,0.0235,1862.469,1822.8419999999999,1902.096,1862.469
BTC-25DEC26-125000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,125000,C,2026-12-25,236,79254,0.0185,0.018,0.0195,0.0188,1466.1989999999998,1426.572,1545.453,1489.9752
BTC-25DEC26-130000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,130000,C,2026-12-25,236,79254,0.014,0.0145,0.016,0.0151,1109.556,1149.183,1268.064,1196.7354
BTC-25DEC26-140000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,140000,C,2026-12-25,236,79254,0.01,0.0095,0.0105,0.0101,792.54,752.913,832.167,800.4653999999999
BTC-25DEC26-150000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,150000,C,2026-12-25,236,79254,0.0075,0.007,0.0075,0.007,594.405,554.778,594.405,554.778
BTC-25DEC26-160000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,160000,C,2026-12-25,236,79254,0.005,0.005,0.0055,0.0053,396.27,396.27,435.897,420.0462
BTC-25DEC26-170000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,170000,C,2026-12-25,236,79254,0.0038,0.0038,0.004,0.0039,301.1652,301.1652,317.016,309.0906
BTC-25DEC26-180000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,180000,C,2026-12-25,236,79254,0.0029,0.0026,0.003,0.0029,229.83659999999998,206.0604,237.762,229.83659999999998
BTC-25DEC26-190000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,190000,C,2026-12-25,236,79254,0.0022,0.0019,0.0023,0.0022,174.3588,150.5826,182.2842,174.3588
BTC-25DEC26-210000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,210000,C,2026-12-25,236,79254,0.0015,0.0014,0.0017,0.0015,118.881,110.9556,134.7318,118.881
BTC-25DEC26-230000-C,2026-05-03,2026-05-03,BTC-25DEC26-export.csv,BTC,25DEC26,230000,C,2026-12-25,236,79254,0.0013,0.0009,0.0011,0.0011,103.0302,71.3286,87.1794,87.1794
BTC-25SEP26-82000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,82000,C,2026-09-25,145,79254,0.0875,0.0895,0.0915,0.0906,6934.724999999999,7093.232999999999,7251.741,7180.4124
BTC-25SEP26-86000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,86000,C,2026-09-25,145,79254,0.067,0.07,0.071,0.0705,5310.018,5547.780000000001,5627.034,5587.406999999999
BTC-25SEP26-88000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,88000,C,2026-09-25,145,79254,0.058,0.061,0.0625,0.0618,4596.732,4834.494,4953.375,4897.8972
BTC-25SEP26-90000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,90000,C,2026-09-25,145,79254,0.052,0.0535,0.0545,0.0541,4121.208,4240.089,4319.343,4287.6414
BTC-25SEP26-94000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,94000,C,2026-09-25,145,79254,0.041,0.0405,0.0415,0.041,3249.414,3209.7870000000003,3289.041,3249.414
BTC-25SEP26-96000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,96000,C,2026-09-25,145,79254,0.036,0.035,0.036,0.0356,2853.144,2773.8900000000003,2853.144,2821.4424
BTC-25SEP26-100000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,100000,C,2026-09-25,145,79254,0.0265,0.0265,0.027,0.0269,2100.2309999999998,2100.2309999999998,2139.858,2131.9326
BTC-25SEP26-105000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,105000,C,2026-09-25,145,79254,0.0185,0.0185,0.019,0.0188,1466.1989999999998,1466.1989999999998,1505.826,1489.9752
BTC-25SEP26-110000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,110000,C,2026-09-25,145,79254,0.013,0.013,0.0135,0.0131,1030.302,1030.302,1069.929,1038.2274
BTC-25SEP26-115000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,115000,C,2026-09-25,145,79254,0.009,0.009,0.01,0.0093,713.286,713.286,792.54,737.0622
BTC-25SEP26-120000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,120000,C,2026-09-25,145,79254,0.0065,0.0065,0.007,0.0067,515.151,515.151,554.778,531.0018
BTC-25SEP26-125000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,125000,C,2026-09-25,145,79254,0.005,0.005,0.0055,0.0052,396.27,396.27,435.897,412.1208
BTC-25SEP26-130000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,130000,C,2026-09-25,145,79254,0.0038,0.0037,0.004,0.0037,301.1652,293.2398,317.016,293.2398
BTC-25SEP26-135000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,135000,C,2026-09-25,145,79254,0.0028,0.0028,0.003,0.0028,221.9112,221.9112,237.762,221.9112
BTC-25SEP26-140000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,140000,C,2026-09-25,145,79254,0.002,0.0021,0.0024,0.0022,158.508,166.43339999999998,190.2096,174.3588
BTC-25SEP26-145000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,145000,C,2026-09-25,145,79254,0.0016,0.0016,0.0017,0.0017,126.80640000000001,126.80640000000001,134.7318,134.7318
BTC-25SEP26-150000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,150000,C,2026-09-25,145,79254,0.0013,0.0013,0.0014,0.0013,103.0302,103.0302,110.9556,103.0302
BTC-25SEP26-155000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,155000,C,2026-09-25,145,79254,0.001,0.001,0.0011,0.001,79.254,79.254,87.1794,79.254
BTC-25SEP26-170000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,170000,C,2026-09-25,145,79254,0.0006,0.0005,0.0009,0.0006,47.5524,39.627,71.3286,47.5524
BTC-25SEP26-175000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,175000,C,2026-09-25,145,79254,0.0005,0.0004,0.0007,0.0005,39.627,31.701600000000003,55.4778,39.627
BTC-25SEP26-190000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,190000,C,2026-09-25,145,79254,0.0003,0.0002,0.0008,0.0004,23.7762,15.850800000000001,63.403200000000005,31.701600000000003
BTC-25SEP26-200000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,200000,C,2026-09-25,145,79254,0.0002,0.0001,0.0008,0.0003,15.850800000000001,7.925400000000001,63.403200000000005,23.7762
BTC-25SEP26-240000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,240000,C,2026-09-25,145,79254,0.0001,0.0001,0.0002,0.0001,7.925400000000001,7.925400000000001,15.850800000000001,7.925400000000001
BTC-25SEP26-260000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,260000,C,2026-09-25,145,79254,0.0001,,0.0002,0.0001,7.925400000000001,,15.850800000000001,7.925400000000001
BTC-25SEP26-280000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,280000,C,2026-09-25,145,79254,0.0001,,0.0002,0.0001,7.925400000000001,,15.850800000000001,7.925400000000001
BTC-25SEP26-300000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,300000,C,2026-09-25,145,79254,0.0001,,0.0002,0.0001,7.925400000000001,,15.850800000000001,7.925400000000001
BTC-25SEP26-320000-C,2026-05-03,2026-05-03,BTC-25SEP26-export.csv,BTC,25SEP26,320000,C,2026-09-25,145,79254,0.0001,,0.0005,0.0001,7.925400000000001,,39.627,7.925400000000001
BTC-26JUN26-82000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,82000,C,2026-06-26,54,79254,0.044,0.043,0.0445,0.0438,3487.176,3407.9219999999996,3526.803,3471.3251999999998
BTC-26JUN26-84000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,84000,C,2026-06-26,54,79254,0.034,0.034,0.035,0.0344,2694.636,2694.636,2773.8900000000003,2726.3376
BTC-26JUN26-85000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,85000,C,2026-06-26,54,79254,0.03,0.03,0.031,0.0304,2377.62,2377.62,2456.874,2409.3216
BTC-26JUN26-86000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,86000,C,2026-06-26,54,79254,0.026,0.026,0.027,0.0268,2060.604,2060.604,2139.858,2124.0072
BTC-26JUN26-88000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,88000,C,2026-06-26,54,79254,0.0205,0.02,0.021,0.0207,1624.707,1585.08,1664.334,1640.5578
BTC-26JUN26-90000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,90000,C,2026-06-26,54,79254,0.0155,0.0155,0.0165,0.0157,1228.437,1228.437,1307.691,1244.2877999999998
BTC-26JUN26-95000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,95000,C,2026-06-26,54,79254,0.008,0.0075,0.0085,0.008,634.032,594.405,673.659,634.032
BTC-26JUN26-100000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,100000,C,2026-06-26,54,79254,0.0042,0.004,0.0043,0.0042,332.86679999999996,317.016,340.7922,332.86679999999996
BTC-26JUN26-105000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,105000,C,2026-06-26,54,79254,0.0022,0.0022,0.0024,0.0023,174.3588,174.3588,190.2096,182.2842
BTC-26JUN26-110000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,110000,C,2026-06-26,54,79254,0.001,0.0011,0.0014,0.0013,79.254,87.1794,110.9556,103.0302
BTC-26JUN26-115000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,115000,C,2026-06-26,54,79254,0.0007,0.0006,0.0008,0.0007,55.4778,47.5524,63.403200000000005,55.4778
BTC-26JUN26-120000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,120000,C,2026-06-26,54,79254,0.0005,0.0003,0.0007,0.0005,39.627,23.7762,55.4778,39.627
BTC-26JUN26-130000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,130000,C,2026-06-26,54,79254,0.0003,0.0002,0.0004,0.0003,23.7762,15.850800000000001,31.701600000000003,23.7762
BTC-26JUN26-135000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,135000,C,2026-06-26,54,79254,0.0002,0.0002,0.0003,0.0003,15.850800000000001,15.850800000000001,23.7762,23.7762
BTC-26JUN26-170000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,170000,C,2026-06-26,54,79254,0.0001,0.0001,0.0003,0.0001,7.925400000000001,7.925400000000001,23.7762,7.925400000000001
BTC-26JUN26-190000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,190000,C,2026-06-26,54,79254,0.0001,0.0001,0.0003,0.0001,7.925400000000001,7.925400000000001,23.7762,7.925400000000001
BTC-26JUN26-200000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,200000,C,2026-06-26,54,79254,0.0001,0.0001,0.0003,0.0001,7.925400000000001,7.925400000000001,23.7762,7.925400000000001
BTC-26JUN26-210000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,210000,C,2026-06-26,54,79254,0.0001,0.0001,0.0003,0.0001,7.925400000000001,7.925400000000001,23.7762,7.925400000000001
BTC-26JUN26-220000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,220000,C,2026-06-26,54,79254,0.0001,,0.0003,0.0002,7.925400000000001,,23.7762,15.850800000000001
BTC-26JUN26-230000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,230000,C,2026-06-26,54,79254,0.0001,,0.0001,0.0001,7.925400000000001,,7.925400000000001,7.925400000000001
BTC-26JUN26-240000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,240000,C,2026-06-26,54,79254,0.0001,,0.0003,0.0001,7.925400000000001,,23.7762,7.925400000000001
BTC-26JUN26-250000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,250000,C,2026-06-26,54,79254,0.0001,,0.0002,0.0001,7.925400000000001,,15.850800000000001,7.925400000000001
BTC-26JUN26-260000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,260000,C,2026-06-26,54,79254,0.0001,,0.0001,0.0001,7.925400000000001,,7.925400000000001,7.925400000000001
BTC-26JUN26-280000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,280000,C,2026-06-26,54,79254,0.0001,,0.0001,,7.925400000000001,,7.925400000000001,
BTC-26JUN26-300000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,300000,C,2026-06-26,54,79254,0.0001,,0.0001,,7.925400000000001,,7.925400000000001,
BTC-26JUN26-320000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,320000,C,2026-06-26,54,79254,0.0001,,0.0001,,7.925400000000001,,7.925400000000001,
BTC-26JUN26-340000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,340000,C,2026-06-26,54,79254,0.0001,,0.0001,,7.925400000000001,,7.925400000000001,
BTC-26JUN26-360000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,360000,C,2026-06-26,54,79254,0.0001,,0.0001,,7.925400000000001,,7.925400000000001,
BTC-26JUN26-380000-C,2026-05-03,2026-05-03,BTC-26JUN26-export.csv,BTC,26JUN26,380000,C,2026-06-26,54,79254,0.0001,,0.0001,,7.925400000000001,,7.925400000000001,
BTC-26MAR27-82000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,82000,C,2027-03-26,327,79254,0.1615,0.1615,0.165,0.1632,12799.521,12799.521,13076.91,12934.2528
BTC-26MAR27-84000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,84000,C,2027-03-26,327,79254,0.152,0.151,0.154,0.1526,12046.608,11967.354,12205.116,12094.1604
BTC-26MAR27-86000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,86000,C,2027-03-26,327,79254,0.143,0.141,0.144,0.1424,11333.321999999998,11174.813999999998,11412.576,11285.7696
BTC-26MAR27-95000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,95000,C,2027-03-26,327,79254,0.1035,0.103,0.1055,0.1042,8202.788999999999,8163.161999999999,8361.297,8258.2668
BTC-26MAR27-100000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,100000,C,2027-03-26,327,79254,0.085,0.086,0.0885,0.0872,6736.59,6815.843999999999,7013.978999999999,6910.9488
BTC-26MAR27-105000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,105000,C,2027-03-26,327,79254,0.072,0.0715,0.074,0.073,5706.288,5666.660999999999,5864.795999999999,5785.5419999999995
BTC-26MAR27-110000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,110000,C,2027-03-26,327,79254,0.0605,0.0595,0.062,0.061,4794.867,4715.612999999999,4913.748,4834.494
BTC-26MAR27-115000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,115000,C,2027-03-26,327,79254,0.051,0.05,0.0525,0.0512,4041.9539999999997,3962.7000000000003,4160.835,4057.8048000000003
BTC-26MAR27-125000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,125000,C,2027-03-26,327,79254,0.035,0.0345,0.0375,0.0361,2773.8900000000003,2734.2630000000004,2972.025,2861.0694
BTC-26MAR27-130000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,130000,C,2027-03-26,327,79254,0.0295,0.029,0.0315,0.0304,2337.993,2298.366,2496.501,2409.3216
BTC-26MAR27-140000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,140000,C,2027-03-26,327,79254,0.019,0.021,0.0225,0.0218,1505.826,1664.334,1783.215,1727.7372
BTC-26MAR27-150000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,150000,C,2027-03-26,327,79254,0.0145,0.015,0.017,0.0162,1149.183,1188.81,1347.318,1283.9148
BTC-26MAR27-160000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,160000,C,2027-03-26,327,79254,0.012,0.011,0.0125,0.0121,951.048,871.794,990.6750000000001,958.9734
BTC-26MAR27-180000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,180000,C,2027-03-26,327,79254,0.0075,0.0065,0.008,0.0073,594.405,515.151,634.032,578.5542
BTC-26MAR27-190000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,190000,C,2027-03-26,327,79254,0.0055,0.005,0.0065,0.0057,435.897,396.27,515.151,451.74780000000004
BTC-26MAR27-200000-C,2026-05-03,2026-05-03,BTC-26MAR27-export.csv,BTC,26MAR27,200000,C,2027-03-26,327,79254,0.0045,0.0042,0.0049,0.0046,356.643,332.86679999999996,388.3446,364.5684
BTC-29MAY26-81000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,81000,C,2026-05-29,26,79254,0.028,0.029,0.03,0.0295,2219.112,2298.366,2377.62,2337.993
BTC-29MAY26-82000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,82000,C,2026-05-29,26,79254,0.024,0.024,0.025,0.0246,1902.096,1902.096,1981.3500000000001,1949.6484
BTC-29MAY26-84000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,84000,C,2026-05-29,26,79254,0.0165,0.0165,0.0175,0.0168,1307.691,1307.691,1386.9450000000002,1331.4671999999998
BTC-29MAY26-85000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,85000,C,2026-05-29,26,79254,0.0135,0.013,0.014,0.0137,1069.929,1030.302,1109.556,1085.7798
BTC-29MAY26-86000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,86000,C,2026-05-29,26,79254,0.011,0.0105,0.0115,0.0112,871.794,832.167,911.4209999999999,887.6448
BTC-29MAY26-88000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,88000,C,2026-05-29,26,79254,0.007,0.007,0.0075,0.0074,554.778,554.778,594.405,586.4796
BTC-29MAY26-90000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,90000,C,2026-05-29,26,79254,0.0049,0.0046,0.0055,0.0049,388.3446,364.5684,435.897,388.3446
BTC-29MAY26-92000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,92000,C,2026-05-29,26,79254,0.0032,0.003,0.0034,0.0033,253.61280000000002,237.762,269.4636,261.5382
BTC-29MAY26-94000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,94000,C,2026-05-29,26,79254,0.002,0.002,0.0024,0.0022,158.508,158.508,190.2096,174.3588
BTC-29MAY26-95000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,95000,C,2026-05-29,26,79254,0.0017,0.0016,0.002,0.0018,134.7318,126.80640000000001,158.508,142.6572
BTC-29MAY26-98000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,98000,C,2026-05-29,26,79254,0.001,0.001,0.0012,0.0011,79.254,79.254,95.1048,87.1794
BTC-29MAY26-100000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,100000,C,2026-05-29,26,79254,0.0006,0.0006,0.001,0.0008,47.5524,47.5524,79.254,63.403200000000005
BTC-29MAY26-105000-C,2026-05-03,2026-05-03,BTC-29MAY26-export.csv,BTC,29MAY26,105000,C,2026-05-29,26,79254,0.0003,0.0004,0.0005,0.0004,23.7762,31.701600000000003,39.627,31.701600000000003
BTC-31JUL26-81000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,81000,C,2026-07-31,89,79254,0.067,0.068,0.069,0.0686,5310.018,5389.272,5468.526000000001,5436.8243999999995
BTC-31JUL26-84000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,84000,C,2026-07-31,89,79254,0.053,0.0525,0.0535,0.0529,4200.4619999999995,4160.835,4240.089,4192.5366
BTC-31JUL26-90000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,90000,C,2026-07-31,89,79254,0.0305,0.0295,0.0305,0.0302,2417.247,2337.993,2417.247,2393.4708
BTC-31JUL26-91000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,91000,C,2026-07-31,89,79254,0.027,0.027,0.028,0.0273,2139.858,2139.858,2219.112,2163.6342
BTC-31JUL26-94000-C,2026-05-03,2026-05-03,BTC-31JUL26-export.csv,BTC,31JUL26,94000,C,2026-07-31,89,79254,0.02,0.0195,0.0205,0.0204,1585.08,1545.453,1624.707,1616.7816
