Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-23APR26-85000-C,2026-04-22,2026-04-22,BTC-23APR26-export.csv,BTC,23APR26,85000,C,2026-04-23,1,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-24APR26-79000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,79000,C,2026-04-24,2,78203,0.013,0.009,0.0095,0.0093,1016.639,703.827,742.9285,727.2878999999999
BTC-24APR26-79500-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,79500,C,2026-04-24,2,78203,0.009,0.0065,0.007,0.0068,703.827,508.3195,547.421,531.7804
BTC-24APR26-80000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,80000,C,2026-04-24,2,78203,0.005,0.0046,0.0049,0.0048,391.015,359.7338,383.1947,375.3744
BTC-24APR26-81000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,81000,C,2026-04-24,2,78203,0.0025,0.0021,0.0024,0.0023,195.5075,164.22629999999998,187.6872,179.8669
BTC-24APR26-82000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,82000,C,2026-04-24,2,78203,0.0011,0.0011,0.0013,0.0012,86.0233,86.0233,101.6639,93.8436
BTC-24APR26-83000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,83000,C,2026-04-24,2,78203,0.0007,0.0006,0.0007,0.0007,54.7421,46.9218,54.7421,54.7421
BTC-24APR26-85000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,85000,C,2026-04-24,2,78203,0.0004,0.0004,0.0005,0.0004,31.281200000000002,31.281200000000002,39.1015,31.281200000000002
BTC-24APR26-86000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,86000,C,2026-04-24,2,78203,0.0003,0.0002,0.0003,0.0003,23.4609,15.640600000000001,23.4609,23.4609
BTC-24APR26-88000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,88000,C,2026-04-24,2,78203,0.0001,0.0001,0.0002,0.0001,7.8203000000000005,7.8203000000000005,15.640600000000001,7.8203000000000005
BTC-24APR26-90000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,90000,C,2026-04-24,2,78203,0.0001,,0.0002,,7.8203000000000005,,15.640600000000001,
BTC-24APR26-92000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,92000,C,2026-04-24,2,78203,0.0001,,0.0002,,7.8203000000000005,,15.640600000000001,
BTC-24APR26-94000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,94000,C,2026-04-24,2,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-24APR26-95000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,95000,C,2026-04-24,2,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-24APR26-96000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,96000,C,2026-04-24,2,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-24APR26-100000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,100000,C,2026-04-24,2,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-24APR26-105000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,105000,C,2026-04-24,2,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-24APR26-110000-C,2026-04-22,2026-04-22,BTC-24APR26-export.csv,BTC,24APR26,110000,C,2026-04-24,2,78203,0.0005,,0.0001,,39.1015,,7.8203000000000005,
BTC-25APR26-78500-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,78500,C,2026-04-25,3,78203,0.016,0.015,0.016,0.0155,1251.248,1173.0449999999998,1251.248,1212.1465
BTC-25APR26-79500-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,79500,C,2026-04-25,3,78203,0.0105,0.009,0.0095,0.0096,821.1315000000001,703.827,742.9285,750.7488
BTC-25APR26-80000-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,80000,C,2026-04-25,3,78203,0.0085,0.007,0.0075,0.0073,664.7255,547.421,586.5224999999999,570.8819
BTC-25APR26-80500-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,80500,C,2026-04-25,3,78203,0.007,0.005,0.006,0.0055,547.421,391.015,469.218,430.1165
BTC-25APR26-82000-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,82000,C,2026-04-25,3,78203,0.0028,0.0022,0.0025,0.0024,218.9684,172.0466,195.5075,187.6872
BTC-25APR26-83000-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,83000,C,2026-04-25,3,78203,0.0019,0.0012,0.0015,0.0014,148.5857,93.8436,117.3045,109.4842
BTC-25APR26-84000-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,84000,C,2026-04-25,3,78203,0.0011,0.0007,0.0009,0.0008,86.0233,54.7421,70.3827,62.562400000000004
BTC-25APR26-85000-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,85000,C,2026-04-25,3,78203,0.0007,0.0004,0.0006,0.0005,54.7421,31.281200000000002,46.9218,39.1015
BTC-25APR26-86000-C,2026-04-22,2026-04-22,BTC-25APR26-export.csv,BTC,25APR26,86000,C,2026-04-25,3,78203,0.0004,0.0003,0.0005,0.0004,31.281200000000002,23.4609,39.1015,31.281200000000002
BTC-25DEC26-82000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,82000,C,2026-12-25,247,78203,0.1345,0.1365,0.138,0.137,10518.3035,10674.7095,10792.014000000001,10713.811000000002
BTC-25DEC26-84000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,84000,C,2026-12-25,247,78203,0.114,0.126,0.1275,0.1266,8915.142,9853.578,9970.8825,9900.4998
BTC-25DEC26-86000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,86000,C,2026-12-25,247,78203,0.1045,0.116,0.1175,0.1168,8172.2135,9071.548,9188.852499999999,9134.1104
BTC-25DEC26-94000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,94000,C,2026-12-25,247,78203,0.08,0.0835,0.0845,0.0838,6256.24,6529.9505,6608.1535,6553.4114
BTC-25DEC26-96000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,96000,C,2026-12-25,247,78203,0.0745,0.0765,0.078,0.077,5826.1235,5982.5295,6099.834,6021.631
BTC-25DEC26-102000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,102000,C,2026-12-25,247,78203,0.0595,0.059,0.0605,0.0597,4653.0785,4613.977,4731.2815,4668.7191
BTC-25DEC26-104000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,104000,C,2026-12-25,247,78203,0.055,0.054,0.0555,0.0547,4301.165,4222.9619999999995,4340.2665,4277.7041
BTC-25DEC26-110000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,110000,C,2026-12-25,247,78203,0.0425,0.042,0.043,0.0423,3323.6275,3284.5260000000003,3362.729,3307.9869
BTC-25DEC26-115000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,115000,C,2026-12-25,247,78203,0.035,0.0335,0.035,0.0343,2737.1050000000005,2619.8005000000003,2737.1050000000005,2682.3628999999996
BTC-25DEC26-120000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,120000,C,2026-12-25,247,78203,0.028,0.0275,0.0285,0.0279,2189.684,2150.5825,2228.7855,2181.8637
BTC-25DEC26-125000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,125000,C,2026-12-25,247,78203,0.0225,0.0225,0.0235,0.0229,1759.5674999999999,1759.5674999999999,1837.7705,1790.8487
BTC-25DEC26-130000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,130000,C,2026-12-25,247,78203,0.018,0.0185,0.0195,0.0189,1407.654,1446.7555,1524.9585,1478.0367
BTC-25DEC26-135000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,135000,C,2026-12-25,247,78203,0.0145,0.015,0.016,0.0155,1133.9435,1173.0449999999998,1251.248,1212.1465
BTC-25DEC26-140000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,140000,C,2026-12-25,247,78203,0.012,0.0125,0.0135,0.0129,938.436,977.5375,1055.7404999999999,1008.8187
BTC-25DEC26-150000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,150000,C,2026-12-25,247,78203,0.009,0.009,0.0095,0.0094,703.827,703.827,742.9285,735.1082
BTC-25DEC26-160000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,160000,C,2026-12-25,247,78203,0.0065,0.0065,0.0075,0.007,508.3195,508.3195,586.5224999999999,547.421
BTC-25DEC26-170000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,170000,C,2026-12-25,247,78203,0.0048,0.005,0.0055,0.0053,375.3744,391.015,430.1165,414.4759
BTC-25DEC26-180000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,180000,C,2026-12-25,247,78203,0.0037,0.0039,0.0043,0.0041,289.35110000000003,304.9917,336.2729,320.63230000000004
BTC-25DEC26-190000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,190000,C,2026-12-25,247,78203,0.0027,0.003,0.0035,0.0032,211.1481,234.609,273.7105,250.24960000000002
BTC-25DEC26-210000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,210000,C,2026-12-25,247,78203,0.0018,0.0019,0.0023,0.0021,140.7654,148.5857,179.8669,164.22629999999998
BTC-25DEC26-230000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,230000,C,2026-12-25,247,78203,0.0013,0.0013,0.0014,0.0013,101.6639,101.6639,109.4842,101.6639
BTC-25DEC26-250000-C,2026-04-22,2026-04-22,BTC-25DEC26-export.csv,BTC,25DEC26,250000,C,2026-12-25,247,78203,0.0009,0.0008,0.0012,0.0009,70.3827,62.562400000000004,93.8436,70.3827
BTC-25SEP26-84000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,84000,C,2026-09-25,156,78203,0.0875,0.0865,0.0875,0.0867,6842.7625,6764.559499999999,6842.7625,6780.2001
BTC-25SEP26-85000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,85000,C,2026-09-25,156,78203,0.0825,0.0815,0.0825,0.0819,6451.7475,6373.5445,6451.7475,6404.8257
BTC-25SEP26-86000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,86000,C,2026-09-25,156,78203,0.078,0.077,0.078,0.0773,6099.834,6021.631,6099.834,6045.091899999999
BTC-25SEP26-88000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,88000,C,2026-09-25,156,78203,0.0695,0.0685,0.0695,0.0688,5435.1085,5356.905500000001,5435.1085,5380.3664
BTC-25SEP26-90000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,90000,C,2026-09-25,156,78203,0.0625,0.0605,0.0615,0.061,4887.6875,4731.2815,4809.4845,4770.383
BTC-25SEP26-96000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,96000,C,2026-09-25,156,78203,0.0415,0.0415,0.043,0.0422,3245.4245,3245.4245,3362.729,3300.1666
BTC-25SEP26-98000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,98000,C,2026-09-25,156,78203,0.0345,0.0365,0.038,0.0373,2698.0035000000003,2854.4094999999998,2971.714,2916.9719
BTC-25SEP26-105000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,105000,C,2026-09-25,156,78203,0.024,0.0235,0.0245,0.0241,1876.872,1837.7705,1915.9735,1884.6923
BTC-25SEP26-110000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,110000,C,2026-09-25,156,78203,0.017,0.017,0.018,0.0175,1329.451,1329.451,1407.654,1368.5525000000002
BTC-25SEP26-115000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,115000,C,2026-09-25,156,78203,0.0125,0.0125,0.013,0.0126,977.5375,977.5375,1016.639,985.3578
BTC-25SEP26-120000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,120000,C,2026-09-25,156,78203,0.009,0.009,0.0095,0.0092,703.827,703.827,742.9285,719.4676
BTC-25SEP26-125000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,125000,C,2026-09-25,156,78203,0.007,0.0065,0.0075,0.0069,547.421,508.3195,586.5224999999999,539.6007
BTC-25SEP26-135000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,135000,C,2026-09-25,156,78203,0.004,0.0038,0.0042,0.0039,312.812,297.1714,328.45259999999996,304.9917
BTC-25SEP26-140000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,140000,C,2026-09-25,156,78203,0.0028,0.0029,0.0032,0.003,218.9684,226.78869999999998,250.24960000000002,234.609
BTC-25SEP26-145000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,145000,C,2026-09-25,156,78203,0.0021,0.0023,0.0026,0.0024,164.22629999999998,179.8669,203.3278,187.6872
BTC-25SEP26-160000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,160000,C,2026-09-25,156,78203,0.0011,0.0012,0.0014,0.0012,86.0233,93.8436,109.4842,93.8436
BTC-25SEP26-165000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,165000,C,2026-09-25,156,78203,0.0009,0.001,0.0012,0.001,70.3827,78.203,93.8436,78.203
BTC-25SEP26-175000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,175000,C,2026-09-25,156,78203,0.0006,0.0006,0.001,0.0007,46.9218,46.9218,78.203,54.7421
BTC-25SEP26-180000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,180000,C,2026-09-25,156,78203,0.0005,0.0005,0.0009,0.0006,39.1015,39.1015,70.3827,46.9218
BTC-25SEP26-190000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,190000,C,2026-09-25,156,78203,0.0004,0.0004,0.0007,0.0005,31.281200000000002,31.281200000000002,54.7421,39.1015
BTC-25SEP26-220000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,220000,C,2026-09-25,156,78203,0.0002,0.0002,0.0006,0.0003,15.640600000000001,15.640600000000001,46.9218,23.4609
BTC-25SEP26-260000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,260000,C,2026-09-25,156,78203,0.0001,0.0001,0.0004,0.0002,7.8203000000000005,7.8203000000000005,31.281200000000002,15.640600000000001
BTC-25SEP26-280000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,280000,C,2026-09-25,156,78203,0.0001,,0.0002,0.0002,7.8203000000000005,,15.640600000000001,15.640600000000001
BTC-25SEP26-300000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,300000,C,2026-09-25,156,78203,0.0001,,0.0002,0.0002,7.8203000000000005,,15.640600000000001,15.640600000000001
BTC-25SEP26-320000-C,2026-04-22,2026-04-22,BTC-25SEP26-export.csv,BTC,25SEP26,320000,C,2026-09-25,156,78203,0.0001,,0.0002,0.0002,7.8203000000000005,,15.640600000000001,15.640600000000001
BTC-26APR26-78500-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,78500,C,2026-04-26,4,78203,0.016,0.016,0.017,0.0166,1251.248,1251.248,1329.451,1298.1698000000001
BTC-26APR26-79500-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,79500,C,2026-04-26,4,78203,0.011,0.01,0.011,0.0106,860.233,782.03,860.233,828.9518
BTC-26APR26-80500-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,80500,C,2026-04-26,4,78203,0.0075,0.006,0.0065,0.0064,586.5224999999999,469.218,508.3195,500.49920000000003
BTC-26APR26-81000-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,81000,C,2026-04-26,4,78203,0.006,0.0046,0.0049,0.0049,469.218,359.7338,383.1947,383.1947
BTC-26APR26-82000-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,82000,C,2026-04-26,4,78203,0.0038,0.0025,0.0029,0.0027,297.1714,195.5075,226.78869999999998,211.1481
BTC-26APR26-83000-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,83000,C,2026-04-26,4,78203,0.0025,0.0014,0.0017,0.0016,195.5075,109.4842,132.9451,125.12480000000001
BTC-26APR26-85000-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,85000,C,2026-04-26,4,78203,0.0005,0.0004,0.0007,0.0006,39.1015,31.281200000000002,54.7421,46.9218
BTC-26APR26-86000-C,2026-04-22,2026-04-22,BTC-26APR26-export.csv,BTC,26APR26,86000,C,2026-04-26,4,78203,0.0004,0.0002,0.0005,0.0004,31.281200000000002,15.640600000000001,39.1015,31.281200000000002
BTC-26JUN26-82000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,82000,C,2026-06-26,65,78203,0.0535,0.0525,0.0535,0.053,4183.8605,4105.6575,4183.8605,4144.759
BTC-26JUN26-84000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,84000,C,2026-06-26,65,78203,0.0435,0.043,0.044,0.0436,3401.8304999999996,3362.729,3440.932,3409.6508
BTC-26JUN26-85000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,85000,C,2026-06-26,65,78203,0.0395,0.039,0.0395,0.0393,3089.0185,3049.917,3089.0185,3073.3779
BTC-26JUN26-88000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,88000,C,2026-06-26,65,78203,0.0284,0.028,0.029,0.0286,2220.9652,2189.684,2267.887,2236.6058
BTC-26JUN26-90000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,90000,C,2026-06-26,65,78203,0.023,0.0225,0.023,0.023,1798.6689999999999,1759.5674999999999,1798.6689999999999,1798.6689999999999
BTC-26JUN26-95000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,95000,C,2026-06-26,65,78203,0.013,0.0125,0.013,0.0131,1016.639,977.5375,1016.639,1024.4593
BTC-26JUN26-100000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,100000,C,2026-06-26,65,78203,0.0075,0.007,0.0075,0.0072,586.5224999999999,547.421,586.5224999999999,563.0616
BTC-26JUN26-105000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,105000,C,2026-06-26,65,78203,0.004,0.0038,0.0041,0.004,312.812,297.1714,320.63230000000004,312.812
BTC-26JUN26-110000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,110000,C,2026-06-26,65,78203,0.0025,0.0021,0.0025,0.0023,195.5075,164.22629999999998,195.5075,179.8669
BTC-26JUN26-115000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,115000,C,2026-06-26,65,78203,0.0013,0.0012,0.0015,0.0013,101.6639,93.8436,117.3045,101.6639
BTC-26JUN26-120000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,120000,C,2026-06-26,65,78203,0.0008,0.0007,0.001,0.0008,62.562400000000004,54.7421,78.203,62.562400000000004
BTC-26JUN26-125000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,125000,C,2026-06-26,65,78203,0.0006,0.0006,0.0008,0.0006,46.9218,46.9218,62.562400000000004,46.9218
BTC-26JUN26-135000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,135000,C,2026-06-26,65,78203,0.0003,0.0002,0.0004,0.0003,23.4609,15.640600000000001,31.281200000000002,23.4609
BTC-26JUN26-145000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,145000,C,2026-06-26,65,78203,0.0002,0.0001,0.0003,0.0002,15.640600000000001,7.8203000000000005,23.4609,15.640600000000001
BTC-26JUN26-220000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,220000,C,2026-06-26,65,78203,0.0001,0.0001,0.0003,0.0001,7.8203000000000005,7.8203000000000005,23.4609,7.8203000000000005
BTC-26JUN26-230000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,230000,C,2026-06-26,65,78203,0.0001,0.0001,0.0003,0.0001,7.8203000000000005,7.8203000000000005,23.4609,7.8203000000000005
BTC-26JUN26-240000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,240000,C,2026-06-26,65,78203,0.0001,0.0001,0.0003,0.0001,7.8203000000000005,7.8203000000000005,23.4609,7.8203000000000005
BTC-26JUN26-250000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,250000,C,2026-06-26,65,78203,0.0001,0.0001,0.0003,0.0001,7.8203000000000005,7.8203000000000005,23.4609,7.8203000000000005
BTC-26JUN26-260000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,260000,C,2026-06-26,65,78203,0.0001,0.0001,0.0002,0.0001,7.8203000000000005,7.8203000000000005,15.640600000000001,7.8203000000000005
BTC-26JUN26-280000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,280000,C,2026-06-26,65,78203,0.0001,,0.0001,0.0001,7.8203000000000005,,7.8203000000000005,7.8203000000000005
BTC-26JUN26-300000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,300000,C,2026-06-26,65,78203,0.0001,,0.0002,0.0001,7.8203000000000005,,15.640600000000001,7.8203000000000005
BTC-26JUN26-320000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,320000,C,2026-06-26,65,78203,0.0001,,0.0002,0.0001,7.8203000000000005,,15.640600000000001,7.8203000000000005
BTC-26JUN26-340000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,340000,C,2026-06-26,65,78203,0.0001,,0.0002,0.0001,7.8203000000000005,,15.640600000000001,7.8203000000000005
BTC-26JUN26-360000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,360000,C,2026-06-26,65,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-26JUN26-380000-C,2026-04-22,2026-04-22,BTC-26JUN26-export.csv,BTC,26JUN26,380000,C,2026-06-26,65,78203,0.0001,,0.0001,,7.8203000000000005,,7.8203000000000005,
BTC-26MAR27-82000-C,2026-04-22,2026-04-22,BTC-26MAR27-export.csv,BTC,26MAR27,82000,C,2027-03-26,338,78203,0.167,0.168,0.171,0.1696,13059.901,13138.104000000001,13372.713000000002,13263.2288
