Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-15MAY26-65000-C,2026-04-23,2026-04-23,BTC-15MAY26-export.csv,BTC,15MAY26,65000,C,2026-05-15,22,78268,,0.168,0.182,0.1747,,13149.024000000001,14244.776,13673.4196
BTC-15MAY26-70000-C,2026-04-23,2026-04-23,BTC-15MAY26-export.csv,BTC,15MAY26,70000,C,2026-05-15,22,78268,,0.11,0.1325,0.116,,8609.48,10370.51,9079.088
BTC-15MAY26-72000-C,2026-04-23,2026-04-23,BTC-15MAY26-export.csv,BTC,15MAY26,72000,C,2026-05-15,22,78268,,0.0885,0.1015,0.0943,,6926.718,7944.202,7380.6723999999995
BTC-15MAY26-74000-C,2026-04-23,2026-04-23,BTC-15MAY26-export.csv,BTC,15MAY26,74000,C,2026-05-15,22,78268,,0.072,0.0805,0.0745,,5635.295999999999,6300.5740000000005,5830.965999999999
BTC-15MAY26-75000-C,2026-04-23,2026-04-23,BTC-15MAY26-export.csv,BTC,15MAY26,75000,C,2026-05-15,22,78268,,0.063,0.0675,0.0653,,4930.884,5283.09,5110.9003999999995
BTC-15MAY26-95000-C,2026-04-23,2026-04-23,BTC-15MAY26-export.csv,BTC,15MAY26,95000,C,2026-05-15,22,78268,,0.0012,0.0013,0.0012,,93.9216,101.74839999999999,93.9216
BTC-1MAY26-60000-C,2026-04-23,2026-04-23,BTC-1MAY26-export.csv,BTC,1MAY26,60000,C,2026-05-01,8,78268,,0.206,0.261,0.2346,,16123.207999999999,20427.948,18361.6728
BTC-1MAY26-66000-C,2026-04-23,2026-04-23,BTC-1MAY26-export.csv,BTC,1MAY26,66000,C,2026-05-01,8,78268,,0.1525,0.167,0.1586,,11935.869999999999,13070.756000000001,12413.3048
BTC-1MAY26-69000-C,2026-04-23,2026-04-23,BTC-1MAY26-export.csv,BTC,1MAY26,69000,C,2026-05-01,8,78268,,0.1145,0.129,0.1211,,8961.686,10096.572,9478.2548
BTC-24APR26-50000-C,2026-04-23,2026-04-23,BTC-24APR26-export.csv,BTC,24APR26,50000,C,2026-04-24,1,78268,,0.3555,0.3865,0.3623,,27824.273999999998,30250.582000000002,28356.4964
BTC-24APR26-56000-C,2026-04-23,2026-04-23,BTC-24APR26-export.csv,BTC,24APR26,56000,C,2026-04-24,1,78268,,0.274,0.313,0.2857,,21445.432,24497.884000000002,22361.1676
BTC-25APR26-67000-C,2026-04-23,2026-04-23,BTC-25APR26-export.csv,BTC,25APR26,67000,C,2026-04-25,2,78268,,0.1245,0.1615,0.1453,,9744.366,12640.282000000001,11372.340400000001
BTC-25APR26-68000-C,2026-04-23,2026-04-23,BTC-25APR26-export.csv,BTC,25APR26,68000,C,2026-04-25,2,78268,,0.1105,0.1435,0.1325,,8648.614,11231.457999999999,10370.51
BTC-25APR26-69000-C,2026-04-23,2026-04-23,BTC-25APR26-export.csv,BTC,25APR26,69000,C,2026-04-25,2,78268,,0.101,0.1355,0.1198,,7905.068,10605.314,9376.5064
BTC-25APR26-70000-C,2026-04-23,2026-04-23,BTC-25APR26-export.csv,BTC,25APR26,70000,C,2026-04-25,2,78268,,0.083,0.1405,0.1071,,6496.244000000001,10996.654,8382.5028
BTC-25APR26-73500-C,2026-04-23,2026-04-23,BTC-25APR26-export.csv,BTC,25APR26,73500,C,2026-04-25,2,78268,,0.0555,0.071,0.0628,,4343.874,5557.027999999999,4915.2303999999995
BTC-25APR26-74000-C,2026-04-23,2026-04-23,BTC-25APR26-export.csv,BTC,25APR26,74000,C,2026-04-25,2,78268,,0.049,0.065,0.0565,,3835.132,5087.42,4422.142
BTC-25APR26-74500-C,2026-04-23,2026-04-23,BTC-25APR26-export.csv,BTC,25APR26,74500,C,2026-04-25,2,78268,,0.0425,0.059,0.0503,,3326.3900000000003,4617.812,3936.8804
