Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-15MAY26-65000-C,2026-04-29,2026-04-29,BTC-15MAY26-export.csv,BTC,15MAY26,65000,C,2026-05-15,16,76226,,0.1475,0.151,0.1495,,11243.335,11510.126,11395.787
BTC-15MAY26-72000-C,2026-04-29,2026-04-29,BTC-15MAY26-export.csv,BTC,15MAY26,72000,C,2026-05-15,16,76226,,0.0655,0.0685,0.0672,,4992.803,5221.481000000001,5122.3872
BTC-15MAY26-73000-C,2026-04-29,2026-04-29,BTC-15MAY26-export.csv,BTC,15MAY26,73000,C,2026-05-15,16,76226,,0.0555,0.0585,0.0572,,4230.543,4459.2210000000005,4360.1272
BTC-15MAY26-74000-C,2026-04-29,2026-04-29,BTC-15MAY26-export.csv,BTC,15MAY26,74000,C,2026-05-15,16,76226,,0.0465,0.0495,0.048,,3544.509,3773.1870000000004,3658.848
BTC-15MAY26-75000-C,2026-04-29,2026-04-29,BTC-15MAY26-export.csv,BTC,15MAY26,75000,C,2026-05-15,16,76226,,0.039,0.04,0.0395,,2972.814,3049.04,3010.927
BTC-26MAR27-55000-C,2026-04-29,2026-04-29,BTC-26MAR27-export.csv,BTC,26MAR27,55000,C,2027-03-26,331,76226,,0.346,0.3505,0.3482,,26374.195999999996,26717.213,26541.893200000002
BTC-26MAR27-56000-C,2026-04-29,2026-04-29,BTC-26MAR27-export.csv,BTC,26MAR27,56000,C,2027-03-26,331,76226,,0.3365,0.341,0.3385,,25650.049000000003,25993.066000000003,25802.501
BTC-29MAY26-48000-C,2026-04-29,2026-04-29,BTC-29MAY26-export.csv,BTC,29MAY26,48000,C,2026-05-29,30,76226,,0.3695,0.373,0.3712,,28165.507,28432.298,28295.0912
BTC-29MAY26-50000-C,2026-04-29,2026-04-29,BTC-29MAY26-export.csv,BTC,29MAY26,50000,C,2026-05-29,30,76226,,0.3435,0.3465,0.3452,,26183.631,26412.308999999997,26313.2152
BTC-29MAY26-52000-C,2026-04-29,2026-04-29,BTC-29MAY26-export.csv,BTC,29MAY26,52000,C,2026-05-29,30,76226,,0.3175,0.3215,0.3192,,24201.755,24506.659,24331.3392
BTC-29MAY26-56000-C,2026-04-29,2026-04-29,BTC-29MAY26-export.csv,BTC,29MAY26,56000,C,2026-05-29,30,76226,,0.266,0.2695,0.2674,,20276.116,20542.907000000003,20382.832400000003
BTC-29MAY26-57000-C,2026-04-29,2026-04-29,BTC-29MAY26-export.csv,BTC,29MAY26,57000,C,2026-05-29,30,76226,,0.253,0.2565,0.2546,,19285.178,19551.969,19407.1396
BTC-2MAY26-67000-C,2026-04-29,2026-04-29,BTC-2MAY26-export.csv,BTC,2MAY26,67000,C,2026-05-02,3,76226,,0.098,0.1385,0.1206,,7470.148,10557.301000000001,9192.8556
BTC-2MAY26-68000-C,2026-04-29,2026-04-29,BTC-2MAY26-export.csv,BTC,2MAY26,68000,C,2026-05-02,3,76226,,0.093,0.142,0.1075,,7089.018,10824.091999999999,8194.295
BTC-2MAY26-70000-C,2026-04-29,2026-04-29,BTC-2MAY26-export.csv,BTC,2MAY26,70000,C,2026-05-02,3,76226,,0.0785,0.0855,0.0815,,5983.741,6517.323,6212.419
