Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-1MAY26-82000-C,2026-04-28,2026-04-28,BTC-1MAY26-export.csv,BTC,1MAY26,82000,C,2026-05-01,3,76408,0.0004,0.0003,0.0004,0.0003,30.563200000000002,22.9224,30.563200000000002,22.9224
BTC-1MAY26-87000-C,2026-04-28,2026-04-28,BTC-1MAY26-export.csv,BTC,1MAY26,87000,C,2026-05-01,3,76408,0.0002,,0.0001,,15.281600000000001,,7.6408000000000005,
BTC-1MAY26-90000-C,2026-04-28,2026-04-28,BTC-1MAY26-export.csv,BTC,1MAY26,90000,C,2026-05-01,3,76408,0.0001,,0.0001,,7.6408000000000005,,7.6408000000000005,
BTC-25DEC26-84000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,84000,C,2026-12-25,241,76408,0.105,0.1075,0.1095,0.1086,8022.84,8213.86,8366.676,8297.908800000001
BTC-25DEC26-86000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,86000,C,2026-12-25,241,76408,0.1075,0.0985,0.1,0.0993,8213.86,7526.188,7640.8,7587.3144
BTC-25DEC26-88000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,88000,C,2026-12-25,241,76408,0.0885,0.09,0.0915,0.0906,6762.107999999999,6876.719999999999,6991.331999999999,6922.5648
BTC-25DEC26-92000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,92000,C,2026-12-25,241,76408,0.084,0.0745,0.0765,0.0755,6418.272000000001,5692.396,5845.2119999999995,5768.804
BTC-25DEC26-94000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,94000,C,2026-12-25,241,76408,0.0785,0.068,0.0695,0.0688,5998.028,5195.744000000001,5310.356000000001,5256.8704
BTC-25DEC26-96000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,96000,C,2026-12-25,241,76408,0.069,0.062,0.0635,0.0628,5272.152,4737.296,4851.908,4798.4223999999995
BTC-25DEC26-100000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,100000,C,2026-12-25,241,76408,0.0515,0.0515,0.053,0.0523,3935.0119999999997,3935.0119999999997,4049.624,3996.1384
BTC-25DEC26-102000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,102000,C,2026-12-25,241,76408,0.053,0.0465,0.048,0.0474,4049.624,3552.9719999999998,3667.5840000000003,3621.7392
BTC-25DEC26-105000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,105000,C,2026-12-25,241,76408,0.047,0.0405,0.042,0.0414,3591.176,3094.524,3209.1360000000004,3163.2912
BTC-25DEC26-125000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,125000,C,2026-12-25,241,76408,0.019,0.016,0.0175,0.0168,1451.752,1222.528,1337.14,1283.6544
BTC-25DEC26-140000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,140000,C,2026-12-25,241,76408,0.009,0.0085,0.0095,0.0091,687.6719999999999,649.4680000000001,725.876,695.3128
BTC-25DEC26-210000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,210000,C,2026-12-25,241,76408,0.0015,0.0013,0.0016,0.0014,114.61200000000001,99.3304,122.25280000000001,106.9712
BTC-25DEC26-220000-C,2026-04-28,2026-04-28,BTC-25DEC26-export.csv,BTC,25DEC26,220000,C,2026-12-25,241,76408,0.0014,0.001,0.0015,0.0012,106.9712,76.408,114.61200000000001,91.6896
