Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-22MAY26-76000-C,2026-05-01,2026-05-01,BTC-22MAY26-export.csv,BTC,22MAY26,76000,C,2026-05-22,21,78372,,0.0505,0.054,0.0519,,3957.786,4232.088,4067.5068
BTC-26MAR27-55000-C,2026-05-01,2026-05-01,BTC-26MAR27-export.csv,BTC,26MAR27,55000,C,2027-03-26,329,78372,,0.3585,0.365,0.3621,,28096.361999999997,28605.78,28378.5012
BTC-29MAY26-48000-C,2026-05-01,2026-05-01,BTC-29MAY26-export.csv,BTC,29MAY26,48000,C,2026-05-29,28,78372,,0.363,0.39,0.3879,,28449.036,30565.08,30400.4988
BTC-29MAY26-50000-C,2026-05-01,2026-05-01,BTC-29MAY26-export.csv,BTC,29MAY26,50000,C,2026-05-29,28,78372,,0.3515,0.3885,0.3625,,27547.757999999998,30447.522,28409.85
BTC-29MAY26-52000-C,2026-05-01,2026-05-01,BTC-29MAY26-export.csv,BTC,29MAY26,52000,C,2026-05-29,28,78372,,0.313,0.365,0.3371,,24530.436,28605.78,26419.2012
BTC-29MAY26-56000-C,2026-05-01,2026-05-01,BTC-29MAY26-export.csv,BTC,29MAY26,56000,C,2026-05-29,28,78372,,0.257,0.31,0.2865,,20141.604,24295.32,22453.577999999998
BTC-29MAY26-57000-C,2026-05-01,2026-05-01,BTC-29MAY26-export.csv,BTC,29MAY26,57000,C,2026-05-29,28,78372,,0.2435,0.2945,0.2738,,19083.582,23080.554,21458.2536
BTC-2MAY26-67000-C,2026-05-01,2026-05-01,BTC-2MAY26-export.csv,BTC,2MAY26,67000,C,2026-05-02,1,78372,,0.136,0.175,0.1449,,10658.592,13715.099999999999,11356.1028
BTC-2MAY26-68000-C,2026-05-01,2026-05-01,BTC-2MAY26-export.csv,BTC,2MAY26,68000,C,2026-05-02,1,78372,,0.107,0.1435,0.1321,,8385.804,11246.382,10352.9412
BTC-2MAY26-70000-C,2026-05-01,2026-05-01,BTC-2MAY26-export.csv,BTC,2MAY26,70000,C,2026-05-02,1,78372,,0.0715,0.137,0.1066,,5603.598,10736.964,8354.4552
BTC-2MAY26-73000-C,2026-05-01,2026-05-01,BTC-2MAY26-export.csv,BTC,2MAY26,73000,C,2026-05-02,1,78372,,0.0565,0.1015,0.0683,,4428.018,7954.758000000001,5352.8076
BTC-2MAY26-73500-C,2026-05-01,2026-05-01,BTC-2MAY26-export.csv,BTC,2MAY26,73500,C,2026-05-02,1,78372,,0.0385,0.0735,0.0619,,3017.322,5760.342,4851.2267999999995
BTC-2MAY26-74000-C,2026-05-01,2026-05-01,BTC-2MAY26-export.csv,BTC,2MAY26,74000,C,2026-05-02,1,78372,,0.0465,0.091,0.0555,,3644.298,7131.852,4349.646
BTC-31JUL26-56000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,56000,C,2026-07-31,91,78372,,0.264,0.335,0.2976,,20690.208000000002,26254.620000000003,23323.507199999996
BTC-31JUL26-58000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,58000,C,2026-07-31,91,78372,,0.2395,0.3135,0.2743,,18770.094,24569.622,21497.439599999998
BTC-31JUL26-60000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,60000,C,2026-07-31,91,78372,,0.215,0.2915,0.2512,,16849.98,22845.438,19687.0464
BTC-31JUL26-62000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,62000,C,2026-07-31,91,78372,,0.1915,0.2705,0.2287,,15008.238,21199.626,17923.6764
BTC-31JUL26-64000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,64000,C,2026-07-31,91,78372,,0.1685,0.25,0.207,,13205.682,19593.0,16223.003999999999
BTC-31JUL26-66000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,66000,C,2026-07-31,91,78372,,0.1485,0.2305,0.186,,11638.242,18064.746,14577.192
BTC-31JUL26-67000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,67000,C,2026-07-31,91,78372,,0.1365,0.2205,0.1759,,10697.778,17281.026,13785.6348
BTC-31JUL26-68000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,68000,C,2026-07-31,91,78372,,0.1265,0.211,0.1659,,9914.058,16536.492,13001.914799999999
BTC-31JUL26-69000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,69000,C,2026-07-31,91,78372,,0.117,0.202,0.1563,,9169.524000000001,15831.144,12249.543599999999
BTC-31JUL26-71000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,71000,C,2026-07-31,91,78372,,0.133,0.1405,0.1379,,10423.476,11011.266000000001,10807.4988
BTC-31JUL26-72000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,72000,C,2026-07-31,91,78372,,0.124,0.1315,0.1291,,9718.128,10305.918,10117.8252
BTC-31JUL26-73000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,73000,C,2026-07-31,91,78372,,0.118,0.123,0.1206,,9247.895999999999,9639.756,9451.663199999999
BTC-31JUL26-74000-C,2026-05-01,2026-05-01,BTC-31JUL26-export.csv,BTC,31JUL26,74000,C,2026-07-31,91,78372,,0.1095,0.114,0.1123,,8581.734,8934.408,8801.1756
BTC-3MAY26-67000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,67000,C,2026-05-03,2,78372,,0.141,0.1725,0.1446,,11050.452,13519.169999999998,11332.5912
BTC-3MAY26-68000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,68000,C,2026-05-03,2,78372,,0.117,0.161,0.1318,,9169.524000000001,12617.892,10329.4296
BTC-3MAY26-69000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,69000,C,2026-05-03,2,78372,,0.102,0.123,0.119,,7993.9439999999995,9639.756,9326.268
BTC-3MAY26-70000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,70000,C,2026-05-03,2,78372,,0.071,0.1345,0.1063,,5564.411999999999,10541.034000000001,8330.9436
BTC-3MAY26-73000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,73000,C,2026-05-03,2,78372,,0.042,0.082,0.068,,3291.6240000000003,6426.504,5329.296
BTC-3MAY26-73500-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,73500,C,2026-05-03,2,78372,,0.042,0.0665,0.0616,,3291.6240000000003,5211.738,4827.715200000001
BTC-3MAY26-74000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,74000,C,2026-05-03,2,78372,,0.0235,0.0775,0.0553,,1841.742,6073.83,4333.9716
BTC-3MAY26-86000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,86000,C,2026-05-03,2,78372,,,0.0001,,,,7.8372,
BTC-3MAY26-87000-C,2026-05-01,2026-05-01,BTC-3MAY26-export.csv,BTC,3MAY26,87000,C,2026-05-03,2,78372,,,0.0001,,,,7.8372,
BTC-4MAY26-67000-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,67000,C,2026-05-04,3,78372,,0.1225,0.155,0.1447,,9600.57,12147.66,11340.428399999999
BTC-4MAY26-68000-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,68000,C,2026-05-04,3,78372,,0.0975,0.16,0.1319,,7641.27,12539.52,10337.2668
BTC-4MAY26-69000-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,69000,C,2026-05-04,3,78372,,0.1155,0.1475,0.1192,,9051.966,11559.869999999999,9341.9424
BTC-4MAY26-70000-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,70000,C,2026-05-04,3,78372,,0.07,0.1335,0.1064,,5486.040000000001,10462.662,8338.7808
BTC-4MAY26-73000-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,73000,C,2026-05-04,3,78372,,0.0375,0.091,0.0683,,2938.95,7131.852,5352.8076
BTC-4MAY26-73500-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,73500,C,2026-05-04,3,78372,,0.0495,0.096,0.0619,,3879.414,7523.712,4851.2267999999995
BTC-4MAY26-74000-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,74000,C,2026-05-04,3,78372,,0.0485,0.09,0.0556,,3801.042,7053.48,4357.4832
BTC-4MAY26-74500-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,74500,C,2026-05-04,3,78372,,0.014,0.0795,0.0493,,1097.208,6230.5740000000005,3863.7396
BTC-4MAY26-75500-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,75500,C,2026-05-04,3,78372,,0.0075,0.0535,0.0369,,587.79,4192.902,2891.9268
BTC-4MAY26-80500-C,2026-05-01,2026-05-01,BTC-4MAY26-export.csv,BTC,4MAY26,80500,C,2026-05-04,3,78372,,0.0004,0.0007,0.0005,,31.3488,54.8604,39.186
BTC-5MAY26-68000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,68000,C,2026-05-05,4,78372,,0.1215,0.1615,0.1318,,9522.198,12657.078,10329.4296
BTC-5MAY26-69000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,69000,C,2026-05-05,4,78372,,0.114,0.149,0.119,,8934.408,11677.428,9326.268
BTC-5MAY26-70000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,70000,C,2026-05-05,4,78372,,0.0715,0.1355,0.1063,,5603.598,10619.406,8330.9436
BTC-5MAY26-71000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,71000,C,2026-05-05,4,78372,,0.072,0.125,0.0936,,5642.784,9796.5,7335.6192
BTC-5MAY26-72000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,72000,C,2026-05-05,4,78372,,0.0445,0.11,0.0809,,3487.5539999999996,8620.92,6340.2948
BTC-5MAY26-73000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,73000,C,2026-05-05,4,78372,,0.0425,0.0835,0.0682,,3330.8100000000004,6544.062000000001,5344.9704
BTC-5MAY26-74000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,74000,C,2026-05-05,4,78372,,0.0255,0.077,0.0557,,1998.4859999999999,6034.644,4365.3204
BTC-5MAY26-74500-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,74500,C,2026-05-05,4,78372,,0.0145,0.0805,0.0495,,1136.394,6308.946,3879.414
BTC-5MAY26-75000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,75000,C,2026-05-05,4,78372,,0.0145,0.0675,0.0434,,1136.394,5290.110000000001,3401.3448000000003
BTC-5MAY26-75500-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,75500,C,2026-05-05,4,78372,,0.0215,0.0435,0.0375,,1684.9979999999998,3409.182,2938.95
BTC-5MAY26-76000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,76000,C,2026-05-05,4,78372,,0.012,0.039,0.0317,,940.464,3056.508,2484.3923999999997
BTC-5MAY26-77000-C,2026-05-01,2026-05-01,BTC-5MAY26-export.csv,BTC,5MAY26,77000,C,2026-05-05,4,78372,,0.0029,0.0355,0.0211,,227.2788,2782.2059999999997,1653.6492
