Instrument,date,date_str,source_file,underlying,expiry,strike,option_type,expiry_date,days_till_maturity,underlying_price,Last,Bid,Ask,Mark,Last_USD,Bid_USD,Ask_USD,Mark_USD
BTC-22MAY26-84000-C,2026-05-02,2026-05-02,BTC-22MAY26-export.csv,BTC,22MAY26,84000,C,2026-05-22,20,78170,0.01,0.008,0.009,0.0086,781.7,625.36,703.53,672.262
BTC-25DEC26-85000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,85000,C,2026-12-25,237,78170,0.1125,0.1095,0.111,0.1101,8794.125,8559.615,8676.87,8606.517
BTC-25DEC26-92000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,92000,C,2026-12-25,237,78170,0.071,0.0785,0.0805,0.0795,5550.07,6136.345,6292.685,6214.515
BTC-25DEC26-94000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,94000,C,2026-12-25,237,78170,0.0735,0.0715,0.0735,0.0725,5745.495,5589.155,5745.495,5667.325
BTC-25DEC26-96000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,96000,C,2026-12-25,237,78170,0.0635,0.065,0.0675,0.0662,4963.795,5081.05,5276.475,5174.853999999999
BTC-25DEC26-98000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,98000,C,2026-12-25,237,78170,0.058,0.0595,0.0615,0.0605,4533.860000000001,4651.115,4807.455,4729.285
BTC-25DEC26-104000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,104000,C,2026-12-25,237,78170,0.0415,0.0445,0.046,0.0452,3244.0550000000003,3478.565,3595.82,3533.2839999999997
BTC-25DEC26-120000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,120000,C,2026-12-25,237,78170,0.022,0.0215,0.0225,0.0219,1719.74,1680.655,1758.825,1711.923
BTC-25DEC26-135000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,135000,C,2026-12-25,237,78170,0.0125,0.011,0.0125,0.0117,977.125,859.87,977.125,914.589
BTC-25DEC26-180000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,180000,C,2026-12-25,237,78170,0.0025,0.0029,0.003,0.0029,195.425,226.69299999999998,234.51,226.69299999999998
BTC-25DEC26-190000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,190000,C,2026-12-25,237,78170,0.002,0.0019,0.0023,0.0022,156.34,148.523,179.791,171.97400000000002
BTC-25DEC26-240000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,240000,C,2026-12-25,237,78170,0.001,0.0008,0.001,0.0009,78.17,62.536,78.17,70.353
BTC-25DEC26-250000-C,2026-05-02,2026-05-02,BTC-25DEC26-export.csv,BTC,25DEC26,250000,C,2026-12-25,237,78170,0.0008,0.0007,0.001,0.0008,62.536,54.719,78.17,62.536
BTC-25SEP26-85000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,85000,C,2026-09-25,146,78170,0.0625,0.0695,0.071,0.0702,4885.625,5432.8150000000005,5550.07,5487.534
BTC-25SEP26-86000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,86000,C,2026-09-25,146,78170,0.0675,0.065,0.0665,0.0658,5276.475,5081.05,5198.305,5143.586
BTC-25SEP26-92000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,92000,C,2026-09-25,146,78170,0.0435,0.0435,0.044,0.0439,3400.395,3400.395,3439.48,3431.663
BTC-25SEP26-98000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,98000,C,2026-09-25,146,78170,0.026,0.028,0.029,0.0285,2032.4199999999998,2188.76,2266.9300000000003,2227.8450000000003
BTC-25SEP26-100000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,100000,C,2026-09-25,146,78170,0.0255,0.0245,0.025,0.0247,1993.3349999999998,1915.165,1954.25,1930.799
BTC-25SEP26-135000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,135000,C,2026-09-25,146,78170,0.0028,0.0026,0.003,0.0027,218.876,203.242,234.51,211.059
BTC-25SEP26-160000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,160000,C,2026-09-25,146,78170,0.0009,0.0008,0.0011,0.0009,70.353,62.536,85.98700000000001,70.353
BTC-25SEP26-165000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,165000,C,2026-09-25,146,78170,0.0008,0.0007,0.001,0.0008,62.536,54.719,78.17,62.536
BTC-25SEP26-180000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,180000,C,2026-09-25,146,78170,0.0004,0.0004,0.0007,0.0005,31.268,31.268,54.719,39.085
BTC-25SEP26-220000-C,2026-05-02,2026-05-02,BTC-25SEP26-export.csv,BTC,25SEP26,220000,C,2026-09-25,146,78170,0.0003,0.0001,0.0003,0.0002,23.450999999999997,7.817,23.450999999999997,15.634
